Country,ISO3,Disease,Year,Latest Reported Cases Aggregate,Cases,Cases Lower,Cases Upper,Incidence,Incidence Lower,Incidence Upper,Derived_Cases_Method,Year Range Incidence Estimate
Ecuador,ECU,Paratuberculosis,2018,47.0,57.75127598752091,26.1212662031986,122.66418818621906,1.1372202891276051e-05,5.1437190600601695e-06,2.4154653065133628e-05,Adjusted_Susceptible_Cases,2011-2022
Ecuador,ECU,Rabies virus (Inf. with),2018,282.0,263.5900425337014,139.77880990246297,490.6771003527007,5.190533702599173e-05,2.7524811511617503e-05,9.662261904861972e-05,Adjusted_Susceptible_Cases,2005-2023
Ecuador,ECU,Vesicular stomatitis (-2014),2018,1346.0,1124.964750884846,892.8527552937023,1473.4042242727205,0.00022152458406911584,0.0001758178068209069,0.00029013820894473815,None,2005-2014
Egypt,EGY,Bluetongue virus (Inf. with),2018,70.0,70.0,54.85618480795944,87.70244551649861,2.5343953656770456e-05,1.9861037222287994e-05,3.175323878222252e-05,None,2018
Egypt,EGY,Bovine anaplasmosis,2018,613.0,1602.4993531961175,1338.125015939168,1957.3153393336702,0.0002900976381600502,0.0002422384170780536,0.0003543293517982749,Adjusted_Susceptible_Cases,2005-2023
Egypt,EGY,Bovine babesiosis,2018,24672.0,22726.086039047703,21245.41809192521,24338.796827374164,0.004114063366952879,0.003846020653860465,0.004406009563246591,Adjusted_Susceptible_Cases,2006-2023
Egypt,EGY,Bovine cysticercosis (-2014),2018,270.0,261.61726012980176,222.8264079623676,305.36636846371925,4.736011226100684e-05,4.033787254930623e-05,5.527993636200566e-05,None,2005
Egypt,EGY,Bovine tuberculosis (-2018),2018,500.0,457.63085528553904,312.1038850548453,693.1643939624959,8.284410848760662e-05,5.6499617135200096e-05,0.00012548233055077767,None,2005-2018
Egypt,EGY,Brucella abortus (Inf. with),2018,1139.0,1103.6372566216455,832.8569623762136,1463.1517465124452,0.0001997895106121733,0.00015077063040843836,0.00026487178611738697,None,2005
Egypt,EGY,Brucella melitensis (Inf. with),2018,1041.0,1008.8654776736389,761.8986506441755,1369.2551625440337,0.00018263314222911637,0.00013792517209344234,0.0002478738527414978,Adjusted_Susceptible_Cases,2006-2020
Egypt,EGY,Echinococcosis/hydatidosis,2018,759.0,669.8826387525305,532.9861370623505,848.8224254450508,0.00012126767537156601,9.648554255292369e-05,0.00015366083009504903,None,2007-2012
Egypt,EGY,Foot and mouth disease virus (Inf. with),2018,2055.0,1637.4545178259168,1318.4198735153004,2071.282368860302,0.00029642551010606753,0.000238671229818121,0.0003749606026177231,Adjusted_Susceptible_Cases,2013-2022
Egypt,EGY,Infectious bovine rhinotracheitis/infectious pustular vulvovaginitis,2018,11.0,10.658480968251183,5.534169337212916,18.252511304420135,3.858972110156113e-06,2.0036818744434887e-06,6.608440008841468e-06,None,2005
Egypt,EGY,Lumpy skin disease virus (Inf. with),2018,3787.0,3255.0375881713962,2975.6415235560617,3641.0066063106324,0.000589253727040441,0.0005386751490869047,0.0006591250192452266,Adjusted_Susceptible_Cases,2006-2023
Egypt,EGY,Peste des petits ruminants virus (Inf. with),2018,20.0,20.0,9.49135494186877,40.494100473715406,7.24112961622013e-06,3.436406568381163e-06,1.4661151511120711e-05,None,2018
Egypt,EGY,Rabies virus (Inf. with),2018,16.0,14.5,5.286913519284413,34.75137362482561,2.624909485879797e-06,9.57080651572124e-07,6.290980018976396e-06,Adjusted_Susceptible_Cases,2017-2023
Egypt,EGY,"Theileria annulata, Theileria orientalis and Theileria parva (Inf. with)",2018,15600.0,10651.858600996944,9738.100870295315,11688.949942760448,0.0019282872195867027,0.0017628712654408605,0.002116030040325932,Adjusted_Susceptible_Cases,2005-2020
Egypt,EGY,Trypanosomosis (tsetse-transmitted) (-2021),2018,19.0,17.246443446298382,3.461427562855002,53.65884668615244,3.1220933103364193e-06,6.266161409947506e-07,9.713766597782846e-06,Adjusted_Susceptible_Cases,2008-2019
Eritrea,ERI,Anthrax,2018,362.0,382.6788991093524,275.7549067876821,531.3938602397337,0.0001623927750154052,0.00011701874506691787,0.0002255011284691181,Adjusted_Susceptible_Cases,2005-2022
Eritrea,ERI,Bovine tuberculosis (-2018),2018,3000.0,3105.356697321212,2961.1864726894996,3254.824288959271,0.0013177823304716958,0.0012566025713916218,0.0013812100685504495,None,2009
Eritrea,ERI,Brucella abortus (Inf. with),2018,3505.0,3627.9327581987186,3506.0104085484754,3755.051317320651,0.0015395415570191404,0.00148780285717919,0.0015934853088690995,None,2009-2017
Eritrea,ERI,Brucella melitensis (Inf. with),2018,4.0,4.077040692084207,1.2654818018556764,9.4699060957939,3.460248021927592e-06,1.0740341420085163e-06,8.037256998546065e-06,None,2014
Eritrea,ERI,Contagious caprine pleuropneumonia,2018,60.0,62.41678431331,47.92629386758354,79.56897256272377,5.297409831462906e-05,4.067579307599445e-05,6.753142799176387e-05,None,2008
Eritrea,ERI,Foot and mouth disease virus (Inf. with),2018,9522.0,9750.156564370423,9105.535056159657,10459.089028458486,0.0041375549710420045,0.003864004807192889,0.004438395990522599,Adjusted_Susceptible_Cases,2007-2021
Eritrea,ERI,Heartwater,2018,10.0,10.314426971880092,4.1085781244448105,21.745565662201866,4.377007518720584e-06,1.743507166318896e-06,9.22790036342081e-06,None,2008-2010
Eritrea,ERI,Lumpy skin disease virus (Inf. with),2018,8142.0,8166.684164394898,7349.830112375534,9076.259162347691,0.003465596109994771,0.0031189577230893648,0.0038515813533566666,Adjusted_Susceptible_Cases,2010-2023
Eritrea,ERI,Mycoplasma mycoides subsp. mycoides SC (Inf. with) (Contagious bovine pleuropneumonia),2018,10.0,10.201307359307359,5.111372923133649,17.89049998140784,8.658008658008657e-06,4.338101918125806e-06,1.518394635897431e-05,None,2012
Eritrea,ERI,Peste des petits ruminants virus (Inf. with),2018,4.0,4.161118954220667,1.2915790421584088,9.665198050734574,3.5316065543086042e-06,1.0961832768725923e-06,8.203004326526839e-06,None,2008
Eritrea,ERI,Rabies virus (Inf. with),2018,39.0,37.61297630677613,17.620321700519266,80.8023562149231,1.5961359806516665e-05,7.477320919107755e-06,3.428910996677409e-05,Adjusted_Susceptible_Cases,2008-2020
Spain,ESP,Avian chlamydiosis,2018,18.0,17.92045472196765,10.863875166309706,27.518658829041556,3.994239419148828e-06,2.4214183795678675e-06,6.1335559595106635e-06,None,2007
Spain,ESP,Bluetongue virus (Inf. with),2018,328.0,193.27170069861802,141.66184345807207,265.6511700800795,2.1538891102747417e-05,1.5787303617801114e-05,2.960511861275913e-05,Adjusted_Susceptible_Cases,2005-2021
Spain,ESP,Bovine anaplasmosis,2018,11.0,11.071140928060714,4.442599260874712,25.33285106954292,1.2338076292116718e-06,4.950991860020963e-07,2.8231837280712924e-06,None,2010-2018
Spain,ESP,Bovine babesiosis,2018,34.0,34.840511875117315,14.492646040648927,70.76901637615327,3.882751528183226e-06,1.6151124232458978e-06,7.886752854477333e-06,None,2005-2018
Spain,ESP,Bovine cysticercosis (-2014),2018,30.0,29.193665756063073,18.683799876149575,44.62768836294609,3.253446755717119e-06,2.0821896297453595e-06,4.973469557841571e-06,None,2005
Spain,ESP,Bovine genital campylobacteriosis,2018,3.0,3.1454584734906463,0.41661438220639746,10.98415140713057,7.01082334183792e-07,9.285800019088e-08,2.448226410375525e-06,None,2005-2014
Spain,ESP,Bovine spongiform encephalopathy,2018,31.0,31.253970901878027,3.202626394234665,121.85608968776467,3.4830545462717136e-06,3.569121650963892e-07,1.3580079424479103e-05,Adjusted_Susceptible_Cases,2005-2023
Spain,ESP,Bovine tuberculosis (-2018),2018,20611.0,20685.162139740663,19685.681581199355,21772.321683659244,0.0023052286142258476,0.002193842918172476,0.002426385570692482,None,2008-2018
Spain,ESP,Bovine viral diarrhoea (2006-),2018,1331.0,1273.1370363701842,1060.6227772088948,1528.5019055032697,0.0001418829548564533,0.00011819960406422437,0.00017034173122072737,Adjusted_Susceptible_Cases,2008-2023
Spain,ESP,Brucella abortus (Inf. with),2018,653.0,663.3211021455129,511.46454083462993,885.5370624216641,7.392288127864941e-05,5.699944176065595e-05,9.868742441858925e-05,Adjusted_Susceptible_Cases,2005-2017
Spain,ESP,Brucella melitensis (Inf. with),2018,926.0,967.7218298629774,820.57363132172,1144.130042394287,0.0001078463894912018,9.144766679724733e-05,0.00012750595302589245,None,2008-2018
Spain,ESP,Brucella suis (Inf. with),2018,1.0,1.0396531905627069,0.05929254245866845,4.573152376652847,2.3172535632697702e-07,1.3215546928039416e-08,1.0192969863766563e-06,None,2016
Spain,ESP,"Chlamydia abortus (Inf. with) (Enzootic abortion of ewes, ovine chlamydiosis)",2018,701.0,697.9021533388513,641.1155631060752,759.7778514142276,0.00015555343515685156,0.00014289643282594744,0.00016934473432723794,None,2007
Spain,ESP,Echinococcosis/hydatidosis,2018,81.0,91.28721105147295,57.57229775339641,142.0074890787435,1.0173374015977996e-05,6.4160632278961575e-06,1.58258236047256e-05,None,2011-2013
Spain,ESP,Echinococcus granulosus (Inf. with) (2014-),2018,2065.0,2076.4076437062713,1906.7776739914907,2271.6049268800125,0.0002314023106385462,0.00021249813877974744,0.0002531557955545169,Adjusted_Susceptible_Cases,2016-2019
Spain,ESP,Enzootic bovine leukosis,2018,8.0,7.784977534950151,2.6440106615553627,17.83632938887547,1.7351716030491304e-06,5.893160510089238e-07,3.9754889618195336e-06,None,2005
Spain,ESP,Haemorrhagic septicaemia (Pasteurella multocida serotypes 6:b and 6:e),2018,1.0,1.0861681408109387,0.06194534022583869,4.777759025493561,2.420929419013253e-07,1.3806821512142044e-08,1.0649011830836575e-06,None,2014
Spain,ESP,Infectious bovine rhinotracheitis/infectious pustular vulvovaginitis,2018,17241.0,17860.495457533958,17205.084519269516,18565.58573302585,0.0019904376342236513,0.0019173962899616654,0.002069015421900431,Adjusted_Susceptible_Cases,2005-2022
Spain,ESP,Leptospirosis,2018,16.0,16.83670146186772,4.805431988217844,44.564223691412295,1.8763423615862567e-06,5.355345657007676e-07,4.966396827358541e-06,None,2005-2011
Spain,ESP,Paratuberculosis,2018,4240.0,4245.027354523624,3786.5452089392775,4766.317736297267,0.0004730810645674734,0.00042198617084739223,0.0005311755332628194,Adjusted_Susceptible_Cases,2008-2022
Spain,ESP,Q fever,2018,167.0,170.86294215705328,117.96356243146509,252.67336520494877,1.9041578727320206e-05,1.3146282234384256e-05,2.8158825518903484e-05,None,2009-2018
Spain,ESP,"Theileria annulata, Theileria orientalis and Theileria parva (Inf. with)",2018,23.0,23.026933728505853,11.436316846987026,42.484436393958404,2.5662040340912446e-06,1.2745041425794762e-06,4.734617875992088e-06,None,2005-2013
Spain,ESP,Trichomonosis,2018,23.0,24.09014326925165,8.239777218353975,55.51810142866054,2.6846919163562017e-06,9.182703084595683e-07,6.187136226259513e-06,None,2014-2018
Estonia,EST,Bovine viral diarrhoea (2006-),2018,259.0,254.18899458987303,200.85713688267123,319.46982917683465,0.0008709576652042935,0.000688220445032281,0.0010946370710187927,None,2006-2018
Estonia,EST,Enzootic bovine leukosis,2018,36.0,32.97924010809459,9.097087618731733,91.10388830714072,0.00011300065138973648,3.1170421856199185e-05,0.00031215997364105103,None,2005-2013
Estonia,EST,Infectious bovine rhinotracheitis/infectious pustular vulvovaginitis,2018,573.0,567.6771855036893,489.65529595222756,664.2747541279025,0.0019450991451214301,0.0016777635633106994,0.002276082762130898,None,2006-2018
Estonia,EST,Leptospirosis,2018,93.0,92.02926392492813,64.9555573310475,130.86572904230644,0.0003153306970187704,0.0002225648700738307,0.0004484006477379011,None,2006-2011
Estonia,EST,Paratuberculosis,2018,10.0,6.5,1.9875551902166246,17.067403686207435,2.2271714922048998e-05,6.810194244360543e-06,5.84800537474985e-05,Adjusted_Susceptible_Cases,2017-2019
Estonia,EST,Rabies virus (Inf. with),2018,22.0,19.950089391160056,3.822014281615381,63.07938874027062,6.835733901374012e-05,1.3095817308944257e-05,0.00021613633284314074,None,2005-2007
Ethiopia,ETH,Anthrax,2018,869.0,869.0,791.9224713676048,951.1950134116883,1.3329082342837312e-05,1.214683524741315e-05,1.4589823541841925e-05,None,2018
Ethiopia,ETH,Bovine babesiosis,2018,35.0,35.0,21.096452579352047,54.00871874281553,5.368445132328031e-07,3.2358613759717614e-07,8.284081235375478e-07,None,2018
Ethiopia,ETH,Brucella abortus (Inf. with),2018,10.0,10.0,5.010507715435308,17.537458044615324,3.067682932758875e-07,1.5370649003097556e-07,5.379936072744126e-07,None,2018
Ethiopia,ETH,Foot and mouth disease virus (Inf. with),2018,5219.0,5219.0,5027.569533529641,5415.54820334422,8.005118613034284e-05,7.71149462563369e-05,8.306592397466027e-05,None,2018
Ethiopia,ETH,Haemorrhagic septicaemia (Pasteurella multocida serotypes 6:b and 6:e),2018,269.0,269.0,226.4656451884204,316.6516588361265,4.126033544560686e-06,3.473623973003722e-06,4.856934447206856e-06,None,2018
Ethiopia,ETH,Heartwater,2018,23.0,23.0,14.83427161188739,33.720345605188925,7.055670745345413e-07,4.5506841843696433e-07,1.034433286997688e-06,None,2018
Ethiopia,ETH,Lumpy skin disease virus (Inf. with),2018,16619.0,16619.0,16272.386352870173,16970.73148681298,0.00025490911329759873,0.00024959260944979134,0.00026030411669264913,None,2018
Ethiopia,ETH,Malignant catarrhal fever (wildebeest only)(2006-2008),2018,4.0,5.97834333524998,1.8556313923215955,13.886138076363187,1.8339661815719134e-07,5.6924887517165464e-08,4.2598268778792504e-07,None,2005
Ethiopia,ETH,Mycoplasma mycoides subsp. mycoides SC (Inf. with) (Contagious bovine pleuropneumonia),2018,893.0,893.0,815.5082908567999,975.6091917546061,1.3697204294768376e-05,1.2508604326923828e-05,1.4964298332941427e-05,None,2018
Ethiopia,ETH,Rabies virus (Inf. with),2018,73.0,72.99999999999999,51.85059614793834,99.26401837420445,1.1197042704569892e-06,7.953059442820175e-07,1.522552675018052e-06,None,2018
Ethiopia,ETH,Trypanosomosis (tsetse-transmitted) (-2021),2018,252.0,933.1538461538461,863.9669966475828,1007.1502496152458,1.4313100637422273e-05,1.325188405041367e-05,1.544808815734265e-05,Adjusted_Susceptible_Cases,2007-2020
Finland,FIN,Anthrax,2018,1.0,0.9553387292560096,0.05448399781869935,4.202275931881651,1.6801004700081066e-06,9.581794136453053e-08,7.390306235942547e-06,None,2008
Finland,FIN,Bovine babesiosis,2018,6.0,5.598329057427929,1.0977705115650913,17.953853637278396,4.922733158724569e-06,9.652936157408209e-07,1.578721609974886e-05,Adjusted_Susceptible_Cases,2015-2021
Finland,FIN,Bovine viral diarrhoea (2006-),2018,49.0,46.78156256649564,33.13560415171129,65.2697146696433,8.227210187206859e-05,5.82737226121334e-05,0.00011478617472062768,None,2009-2010
Finland,FIN,Enzootic bovine leukosis,2018,1.0,0.9553387292560096,0.054483997818699344,4.202275931881653,1.6801004700081066e-06,9.581794136453052e-08,7.39030623594255e-06,None,2008
Finland,FIN,Q fever,2018,6.0,5.732032375536058,1.5037384993822414,14.7722077507511,5.04030141002432e-06,1.3222701447207638e-06,1.2989525298750574e-05,None,2008
Fiji,FJI,Bovine tuberculosis (-2018),2018,1719.0,1719.0000000000002,1611.8305132731084,1831.2870658677243,0.0161452414272431,0.015138681080041592,0.01719986724899479,None,2018
Fiji,FJI,Brucella abortus (Inf. with),2018,31.0,31.0,18.260465852006156,48.84150408456274,0.0002911590949648261,0.00017150647455181368,0.0004587305847091015,None,2018
France,FRA,Anthrax,2018,237.0,224.06883442039424,145.10757750562863,351.9314736047677,9.641930996187194e-06,6.244140346212342e-06,1.5144002478797181e-05,Adjusted_Susceptible_Cases,2005-2019
France,FRA,Bluetongue virus (Inf. with),2018,2157.0,3149.1913991508322,2545.0139526592375,4015.567156145283,0.00013551320621157676,0.00010951477914967244,0.00017279431800616563,Adjusted_Susceptible_Cases,2006-2023
France,FRA,Bovine spongiform encephalopathy,2018,58.0,54.65072146286785,9.653477533886171,201.82419810700884,2.351681288474885e-06,4.15399868061714e-07,8.684719570851106e-06,Adjusted_Susceptible_Cases,2005-2019
France,FRA,Bovine tuberculosis (-2018),2018,108.0,105.93521320276517,41.35233721759031,248.4597563427335,4.558509970427521e-06,1.779437033331482e-06,1.069149947685931e-05,None,2015-2017
France,FRA,Brucella abortus (Inf. with),2018,1.0,0.9700642569996133,0.05532381054364402,4.2670495340880565,8.348588639783238e-08,4.761290119509791e-09,3.672317685001985e-07,None,2012
France,FRA,Brucella melitensis (Inf. with),2018,1.0,0.9700642569996133,0.05532381054364404,4.267049534088057,8.348588639783238e-08,4.761290119509793e-09,3.6723176850019857e-07,None,2012
France,FRA,Enzootic bovine leukosis,2018,2.0,1.8803212995683005,0.10723675116146114,8.271023354756968,1.6182463097106593e-07,9.229033190882667e-09,7.118226562895967e-07,None,2010
Gabon,GAB,Mycoplasma mycoides subsp. mycoides SC (Inf. with) (Contagious bovine pleuropneumonia),2018,4.0,3.9660847880299253,1.2310419500136878,9.212184362918375,0.00016625103906899418,5.160303278058718e-05,0.00038615796289899294,None,2016
Gabon,GAB,Trypanosomosis (tsetse-transmitted) (-2021),2018,44.0,43.626932668329175,31.973242864386528,57.81725614806857,0.0018287614297589358,0.001340260012759328,0.0024235939029203795,None,2016
United Kingdom,GBR,Anthrax,2018,2.0,2.0214831317632083,0.33603925009717256,6.238130451135995,3.182686187141948e-07,5.290706921155201e-08,9.82150744097614e-07,None,2015
United Kingdom,GBR,Bluetongue virus (Inf. with),2018,183.0,80.5625,64.61651652969522,99.94211298127567,1.2684011650791152e-05,1.0173426203211088e-05,1.573519845410937e-05,Adjusted_Susceptible_Cases,2007-2023
United Kingdom,GBR,Bovine babesiosis,2018,25.0,24.926972816804845,14.433016558182027,40.518422201028,1.9622902319770797e-06,1.1361896054618616e-06,3.1896734787867435e-06,None,2011-2012
United Kingdom,GBR,Bovine genital campylobacteriosis,2018,18.0,18.210826437515124,9.227906557430016,32.34948628030816,1.433584699481628e-06,7.264352166755898e-07,2.546602084571217e-06,None,2012-2013
United Kingdom,GBR,Bovine spongiform encephalopathy,2018,5.0,5.040249672784942,0.5082027609016374,19.51686561681331,3.9677632628394413e-07,4.000651506743583e-08,1.5363981434947106e-06,Adjusted_Susceptible_Cases,2013-2021
United Kingdom,GBR,Bovine tuberculosis (-2018),2018,57259.0,57169.03331243142,56024.62741615725,58333.87704008427,0.004500435590996726,0.00441034617146794,0.004592133908532179,None,2017-2018
United Kingdom,GBR,Bovine viral diarrhoea (2006-),2018,549.0,548.9459642959088,487.2475062323149,615.7730250869221,4.3213883672826e-05,3.83568846912001e-05,4.847461427118964e-05,None,2011-2012
United Kingdom,GBR,Brucella abortus (Inf. with),2018,51.0,51.344338023255844,34.96820664109497,72.83764622474473,4.041906480615275e-06,2.752751841383529e-06,5.733893271254407e-06,None,2011-2012
