Year,Semester,World region,Country,Administrative Division,Disease,Serotype/Subtype/Genotype,Animal Category,Species,Event_id,Outbreak_id,New outbreaks,Susceptible,Measuring units,Cases,Killed and disposed of,Slaughtered,Deaths,Vaccinated
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Anhui,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,827,Animal,37,7,0,7,23
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Anhui,Japanese encephalitis,,Domestic,Swine,-,-,-,68,Animal,28,6,0,6,0
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Anhui,Porcine reproductive and respiratory syndrome virus (Inf. with),,Domestic,Swine,-,-,-,80,Animal,25,61,0,19,0
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Anhui,Transmissible gastroenteritis,,Domestic,Swine,-,-,-,5379,Animal,601,0,7,110,991
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Chongqing,Japanese encephalitis,,Domestic,Swine,-,-,-,400,Animal,17,0,0,10,400
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Chongqing,Transmissible gastroenteritis,,Domestic,Swine,-,-,-,950,Animal,113,0,5,38,237
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Fujian,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,564,Animal,33,1,0,6,457
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Fujian,Porcine reproductive and respiratory syndrome virus (Inf. with),,Domestic,Swine,-,-,-,156,Animal,15,153,0,3,0
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Fujian,Transmissible gastroenteritis,,Domestic,Swine,-,-,-,50007,Animal,1589,0,198,185,40499
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Gansu,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,180,Animal,24,18,0,18,33
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Gansu,Transmissible gastroenteritis,,Domestic,Swine,-,-,-,18986,Animal,584,0,105,105,1937
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Guangdong,Porcine reproductive and respiratory syndrome virus (Inf. with),,Domestic,Swine,-,-,-,165,Animal,10,165,0,0,0
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Guangdong,Transmissible gastroenteritis,,Domestic,Swine,-,-,-,108581,Animal,3001,7,64,115,1565
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Guangdong,Trichinella spp. (Inf. with),,Domestic,Swine,-,-,-,1,Animal,1,1,0,0,0
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Guangxi,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,168,Animal,4,4,0,4,0
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Guangxi,Foot and mouth disease virus (Inf. with),O,Domestic,Swine,-,-,-,454,Animal,21,454,0,0,-
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Guangxi,Porcine reproductive and respiratory syndrome virus (Inf. with),,Domestic,Swine,-,-,-,60,Animal,25,57,0,3,0
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Guangxi,Transmissible gastroenteritis,,Domestic,Swine,-,-,-,8498,Animal,1411,0,68,75,0
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Guangxi,Trichinella spp. (Inf. with),,Domestic,Swine,-,-,-,8,Animal,2,0,0,0,0
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Guizhou,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,6,Animal,1,0,0,0,0
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Guizhou,Transmissible gastroenteritis,,Domestic,Swine,-,-,-,3021,Animal,369,0,2,60,46
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Guizhou,Trichinella spp. (Inf. with),,Domestic,Swine,-,-,-,8,Animal,2,0,0,0,0
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Hainan,Transmissible gastroenteritis,,Domestic,Swine,-,-,-,610,Animal,136,0,2,3,0
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Hami,African swine fever virus (Inf. with),-,Domestic,Swine,3574,97986,1,150,Animal,16,134,-,16,0
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Hebei,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,2080,Animal,145,15,0,15,667
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Hebei,Transmissible gastroenteritis,,Domestic,Swine,-,-,-,40112,Animal,2395,0,288,288,168
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Heilongjiang,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,720,Animal,5,1,0,1,80
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Heilongjiang,Porcine reproductive and respiratory syndrome virus (Inf. with),,Domestic,Swine,-,-,-,515,Animal,62,477,0,38,0
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Heilongjiang,Transmissible gastroenteritis,,Domestic,Swine,-,-,-,74115,Animal,16699,6,10980,11120,2306
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Henan,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,2590,Animal,156,34,0,33,1060
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Henan,Japanese encephalitis,,Domestic,Swine,-,-,-,633,Animal,52,9,0,9,500
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Henan,Transmissible gastroenteritis,,Domestic,Swine,-,-,-,41057,Animal,1099,5,212,208,1370
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Hubei,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,4,Animal,4,4,0,1,0
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Hubei,Japanese encephalitis,,Domestic,Swine,-,-,-,2000,Animal,15,0,0,0,2000
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Hubei,Transmissible gastroenteritis,,Domestic,Swine,-,-,-,27487,Animal,1543,0,131,188,3147
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Hunan,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,230,Animal,14,0,0,4,221
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Hunan,Transmissible gastroenteritis,,Domestic,Swine,-,-,-,32627,Animal,1222,0,0,75,2559
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Jiangsu,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,1268,Animal,127,60,0,60,90
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Jiangsu,Transmissible gastroenteritis,,Domestic,Swine,-,-,-,16431,Animal,2033,0,237,302,918
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Jiangxi,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,598,Animal,54,31,0,33,384
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Jiangxi,Japanese encephalitis,,Domestic,Swine,-,-,-,100,Animal,20,0,0,6,0
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Jiangxi,Porcine reproductive and respiratory syndrome virus (Inf. with),,Domestic,Swine,-,-,-,1424,Animal,293,1370,0,54,0
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Jiangxi,Transmissible gastroenteritis,,Domestic,Swine,-,-,-,11808,Animal,1040,0,56,114,297
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Jilin,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,200,Animal,7,1,0,1,0
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Jilin,Transmissible gastroenteritis,,Domestic,Swine,-,-,-,22983,Animal,1182,0,76,407,246
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Liaoning,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,15,Animal,2,0,0,0,0
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Liaoning,Transmissible gastroenteritis,,Domestic,Swine,-,-,-,33576,Animal,1541,0,0,173,571
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Nei Mongol,Transmissible gastroenteritis,,Domestic,Swine,-,-,-,1146,Animal,84,0,11,18,48
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Ningxia Hui,Transmissible gastroenteritis,,Domestic,Swine,-,-,-,1043,Animal,48,0,7,7,0
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Qinghai,Transmissible gastroenteritis,,Domestic,Swine,-,-,-,248,Animal,13,0,0,1,0
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Shaanxi,Anthrax,,Domestic,Swine,-,-,-,1356,Animal,3,47,0,3,1356
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Shaanxi,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,1456,Animal,244,64,0,128,1069
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Shaanxi,Classical swine fever virus (Inf. with),,Domestic,Swine,-,-,-,31,Animal,5,0,0,3,28
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Shaanxi,Japanese encephalitis,,Domestic,Swine,-,-,-,202,Animal,3,1,0,1,0
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Shaanxi,Transmissible gastroenteritis,,Domestic,Swine,-,-,-,25766,Animal,948,0,73,104,80
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Shandong,Porcine reproductive and respiratory syndrome virus (Inf. with),,Domestic,Swine,-,-,-,3,Animal,2,3,0,0,0
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Shandong,Transmissible gastroenteritis,,Domestic,Swine,-,-,-,78100,Animal,4833,0,0,404,4953
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Shanghai,Transmissible gastroenteritis,,Domestic,Swine,-,-,-,405411,Animal,2119,0,773,773,0
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Shanxi,Transmissible gastroenteritis,,Domestic,Swine,-,-,-,77767,Animal,822,0,78,143,10111
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Shanxi,Trichinella spp. (Inf. with),,Domestic,Swine,-,-,-,35,Animal,5,0,0,0,0
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Sichuan,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,7462,Animal,210,0,0,31,1424
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Sichuan,Porcine reproductive and respiratory syndrome virus (Inf. with),,Domestic,Swine,-,-,-,986,Animal,12,980,0,6,0
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Sichuan,Taenia solium (Inf. with) (Porcine cysticercosis),,Domestic,Swine,-,-,-,16,Animal,1,0,0,1,0
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Sichuan,Transmissible gastroenteritis,,Domestic,Swine,-,-,-,26324,Animal,1293,0,0,164,1201
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Tianjin,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,50,Animal,30,0,0,3,0
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Tianjin,Transmissible gastroenteritis,,Domestic,Swine,-,-,-,1115,Animal,191,0,0,41,0
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Xinjiang Uygur,Transmissible gastroenteritis,,Domestic,Swine,-,-,-,42757,Animal,5596,0,1530,1534,1607
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Xizang,Taenia solium (Inf. with) (Porcine cysticercosis),,Domestic,Swine,-,-,-,15,Animal,1,1,0,0,0
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Xizang,Transmissible gastroenteritis,,Domestic,Swine,-,-,-,65,Animal,9,0,0,3,0
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Yunnan,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,415,Animal,44,0,0,13,42
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Yunnan,Classical swine fever virus (Inf. with),,Domestic,Swine,-,-,-,12,Animal,12,6,0,6,0
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Yunnan,Japanese encephalitis,,Domestic,Swine,-,-,-,10,Animal,2,0,0,2,0
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Yunnan,Taenia solium (Inf. with) (Porcine cysticercosis),,Domestic,Swine,-,-,-,35,Animal,2,0,1,0,0
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Yunnan,Transmissible gastroenteritis,,Domestic,Swine,-,-,-,11073,Animal,803,0,0,103,89
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Zhejiang,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,73,Animal,27,8,0,8,73
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Zhejiang,Transmissible gastroenteritis,,Domestic,Swine,-,-,-,10943,Animal,1627,0,92,290,264
2022,Jan-Jun 2022,Asia,Chinese Taipei,Changhua County,Porcine reproductive and respiratory syndrome virus (Inf. with),,Domestic,Swine,-,-,-,4000,Animal,200,0,0,200,0
2022,Jan-Jun 2022,Asia,Chinese Taipei,Pingtung County,Porcine reproductive and respiratory syndrome virus (Inf. with),,Domestic,Swine,-,-,-,22970,Animal,2413,0,0,2413,0
2022,Jan-Jun 2022,Asia,Chinese Taipei,Yilan County,Porcine reproductive and respiratory syndrome virus (Inf. with),,Domestic,Swine,-,-,-,618,Animal,9,0,0,9,0
2022,Jan-Jun 2022,Asia,Chinese Taipei,Yunlin County,Porcine reproductive and respiratory syndrome virus (Inf. with),,Domestic,Swine,-,-,-,10885,Animal,34,0,0,34,0
2022,Jan-Jun 2022,Asia,Georgia,Georgia,Trichinella spp. (Inf. with),,Domestic,Swine,-,-,-,0,Animal,17,21,-,0,0
2022,Jan-Jun 2022,Asia,Georgia,Samegrelo-Zemo Svaneti,Rabies virus (Inf. with),not typed,Domestic,Swine,-,-,-,0,Animal,1,0,0,1,1403
2022,Jan-Jun 2022,Asia,Hong Kong,Hong Kong,Porcine reproductive and respiratory syndrome virus (Inf. with),,Domestic,Swine,-,-,-,-,Animal,268,0,3,55,-
2022,Jan-Jun 2022,Asia,India,Bihar,Classical swine fever virus (Inf. with),,Domestic,Swine,-,-,-,150,Animal,100,-,-,40,-
2022,Jan-Jun 2022,Asia,India,Meghalaya,Classical swine fever virus (Inf. with),,Domestic,Swine,-,-,-,40,Animal,2,-,-,2,50
2022,Jan-Jun 2022,Asia,India,Sikkim,African swine fever virus (Inf. with),,Domestic,Swine,-,-,-,80,Animal,26,-,-,23,0
2022,Jan-Jun 2022,Asia,India,Tripura,Classical swine fever virus (Inf. with),,Domestic,Swine,-,-,-,677,Animal,232,-,-,75,-
2022,Jan-Jun 2022,Asia,Indonesia,Indonesia,African swine fever virus (Inf. with),,Domestic,Swine,-,-,-,-,Animal,5532,-,-,5255,-
2022,Jan-Jun 2022,Asia,Indonesia,Indonesia,Classical swine fever virus (Inf. with),,Domestic,Swine,-,-,-,-,Animal,58,-,-,55,-
2022,Jan-Jun 2022,Asia,Indonesia,Sumatera Barat,Foot and mouth disease virus (Inf. with),O,Domestic,Swine,-,-,-,-,Animal,10,-,-,-,-
2022,Jan-Jun 2022,Asia,Israel,HaZafon,Foot and mouth disease virus (Inf. with),O,Domestic,Swine,-,-,-,23600,Animal,820,0,0,780,-
2022,Jan-Jun 2022,Asia,Japan,Aichi,Porcine reproductive and respiratory syndrome virus (Inf. with),,Domestic,Swine,-,-,-,-,Animal,11,-,-,-,-
2022,Jan-Jun 2022,Asia,Japan,Gunma,Classical swine fever virus (Inf. with),,Domestic,Swine,-,-,-,13537,Animal,131,13412,0,125,0
2022,Jan-Jun 2022,Asia,Japan,Gunma,Porcine reproductive and respiratory syndrome virus (Inf. with),,Domestic,Swine,-,-,-,-,Animal,2,-,-,-,-
2022,Jan-Jun 2022,Asia,Japan,Hokkaido,Porcine reproductive and respiratory syndrome virus (Inf. with),,Domestic,Swine,-,-,-,-,Animal,7,-,-,-,-
2022,Jan-Jun 2022,Asia,Japan,Ibaraki,Classical swine fever virus (Inf. with),,Domestic,Swine,-,-,-,3900,Animal,16,3889,0,11,0
2022,Jan-Jun 2022,Asia,Japan,Ibaraki,Porcine reproductive and respiratory syndrome virus (Inf. with),,Domestic,Swine,-,-,-,-,Animal,5,-,-,-,-
2022,Jan-Jun 2022,Asia,Japan,Kagawa,Porcine reproductive and respiratory syndrome virus (Inf. with),,Domestic,Swine,-,-,-,-,Animal,3,-,-,-,-
2022,Jan-Jun 2022,Asia,Japan,Kagoshima,Porcine reproductive and respiratory syndrome virus (Inf. with),,Domestic,Swine,-,-,-,-,Animal,3,-,-,-,-
2022,Jan-Jun 2022,Asia,Japan,Miyagi,Porcine reproductive and respiratory syndrome virus (Inf. with),,Domestic,Swine,-,-,-,-,Animal,2,-,-,-,-
2022,Jan-Jun 2022,Asia,Japan,Miyazaki,Porcine reproductive and respiratory syndrome virus (Inf. with),,Domestic,Swine,-,-,-,-,Animal,5,-,-,-,-
2022,Jan-Jun 2022,Asia,Japan,Nagasaki,Porcine reproductive and respiratory syndrome virus (Inf. with),,Domestic,Swine,-,-,-,-,Animal,3,-,-,-,-
2022,Jan-Jun 2022,Asia,Japan,Tochigi,Classical swine fever virus (Inf. with),,Domestic,Swine,-,-,-,1200,Animal,10,1199,0,1,0
2022,Jan-Jun 2022,Asia,Japan,Tochigi,Porcine reproductive and respiratory syndrome virus (Inf. with),,Domestic,Swine,-,-,-,-,Animal,3,-,-,-,-
2022,Jan-Jun 2022,Asia,Japan,Yamagata,Porcine reproductive and respiratory syndrome virus (Inf. with),,Domestic,Swine,-,-,-,-,Animal,3,-,-,-,-
2022,Jan-Jun 2022,Asia,Korea (Rep. of),Gangwon-do,African swine fever virus (Inf. with),,Domestic,Swine,-,-,-,1175,Animal,15,1171,0,4,0
2022,Jan-Jun 2022,Asia,Korea (Rep. of),Gangwon-do,Porcine reproductive and respiratory syndrome virus (Inf. with),,Domestic,Swine,-,-,-,60681,-,49,-,-,-,-
2022,Jan-Jun 2022,Asia,Korea (Rep. of),Gyeongsangbuk-do,Porcine reproductive and respiratory syndrome virus (Inf. with),,Domestic,Swine,-,-,-,3000,-,2,-,-,-,-
2022,Jan-Jun 2022,Asia,Korea (Rep. of),Gyeongsangnam-do,Porcine reproductive and respiratory syndrome virus (Inf. with),,Domestic,Swine,-,-,-,4000,-,2,-,-,-,-
2022,Jan-Jun 2022,Asia,Korea (Rep. of),Jeju,Porcine reproductive and respiratory syndrome virus (Inf. with),,Domestic,Swine,-,-,-,43755,-,37,-,-,-,-
2022,Jan-Jun 2022,Asia,Korea (Rep. of),Jeollanam-do,Porcine reproductive and respiratory syndrome virus (Inf. with),,Domestic,Swine,-,-,-,17883,-,9,-,-,-,-
2022,Jan-Jun 2022,Asia,Malaysia,Melaka,African swine fever virus (Inf. with),,Domestic,Swine,-,-,-,16403,Animal,261,12362,-,280,0
2022,Jan-Jun 2022,Asia,Malaysia,Negeri Sembilan,African swine fever virus (Inf. with),,Domestic,Swine,-,-,-,275,Animal,10,275,-,-,0
2022,Jan-Jun 2022,Asia,Malaysia,Perak,African swine fever virus (Inf. with),,Domestic,Swine,-,-,-,6493,Animal,40,3709,-,1000,0
2022,Jan-Jun 2022,Asia,Malaysia,Sabah,African swine fever virus (Inf. with),,Domestic,Swine,-,-,-,177,Animal,168,17,-,160,0
2022,Jan-Jun 2022,Asia,Malaysia,Sarawak,African swine fever virus (Inf. with),,Domestic,Swine,-,-,-,60,Animal,5,57,-,3,-
2022,Jan-Jun 2022,Asia,Nepal,Bagmati,African swine fever virus (Inf. with),,Domestic,Swine,-,-,-,5474,Animal,4265,0,0,3630,0
2022,Jan-Jun 2022,Asia,Nepal,Koshi,African swine fever virus (Inf. with),,Domestic,Swine,-,-,-,8196,Animal,8162,0,0,8159,0
2022,Jan-Jun 2022,Asia,Nepal,Mechi,African swine fever virus (Inf. with),,Domestic,Swine,-,-,-,150,Animal,85,0,0,85,0
2022,Jan-Jun 2022,Asia,Nepal,Narayani,African swine fever virus (Inf. with),,Domestic,Swine,-,-,-,591,Animal,408,0,0,408,0
2022,Jan-Jun 2022,Asia,Nepal,Nepal,Classical swine fever virus (Inf. with),,Domestic,Swine,-,-,-,3050,Animal,570,0,0,51,14700
2022,Jan-Jun 2022,Asia,Nepal,Nepal,Foot and mouth disease virus (Inf. with),O,Domestic,Swine,-,-,-,140,Animal,99,0,0,2,128
2022,Jan-Jun 2022,Asia,Philippines,Agusan del Norte,African swine fever virus (Inf. with),,Domestic,Swine,-,-,-,-,Animal,12,-,0,7,0
2022,Jan-Jun 2022,Asia,Philippines,Agusan del Sur,African swine fever virus (Inf. with),,Domestic,Swine,-,-,-,-,Animal,11,-,0,11,0
2022,Jan-Jun 2022,Asia,Philippines,Batangas,African swine fever virus (Inf. with),,Domestic,Swine,-,-,-,-,-,1,-,-,-,-
2022,Jan-Jun 2022,Asia,Philippines,Cagayan,African swine fever virus (Inf. with),,Domestic,Swine,-,-,-,-,Animal,47,-,0,10,0
