Year,Semester,Region,Country,Disease,Animal category,Species,Vaccine type,Number of vaccinated
2012,Jul-Dec 2012,Asia,Myanmar,Classical swine fever virus (Inf. with),Domestic,Swine,-,-
2012,Jul-Dec 2012,Europe,Netherlands,Porcine reproductive and respiratory syndrome virus (Inf. with),Domestic,Swine,-,-
2012,Jul-Dec 2012,Europe,North Macedonia,Classical swine fever virus (Inf. with),Domestic,Swine,-,40264
2012,Jul-Dec 2012,Americas,Panama,Rabies virus (Inf. with),Domestic,Swine,-,-
2012,Jul-Dec 2012,Americas,Peru,Rabies virus (Inf. with),Domestic,Swine,-,1401
2012,Jul-Dec 2012,Americas,Peru,Classical swine fever virus (Inf. with),Domestic,Swine,-,1066249
2012,Jul-Dec 2012,Asia,Philippines,Anthrax,Domestic,Swine,-,-
2012,Jul-Dec 2012,Asia,Philippines,Classical swine fever virus (Inf. with),Domestic,Swine,-,-
2012,Jul-Dec 2012,Asia,Philippines,Porcine reproductive and respiratory syndrome virus (Inf. with),Domestic,Swine,-,-
2012,Jul-Dec 2012,Europe,Portugal,Aujeszky's disease virus (Inf. with),Domestic,Swine,-,1625830
2012,Jul-Dec 2012,Europe,Russia,Rabies virus (Inf. with),Domestic,Swine,-,13079
2012,Jul-Dec 2012,Europe,Russia,Anthrax,Domestic,Swine,-,1030526
2012,Jul-Dec 2012,Europe,Russia,Porcine reproductive and respiratory syndrome virus (Inf. with),Domestic,Swine,-,1785609
2012,Jul-Dec 2012,Europe,Russia,Aujeszky's disease virus (Inf. with),Domestic,Swine,-,5104871
2012,Jul-Dec 2012,Europe,Russia,Classical swine fever virus (Inf. with),Domestic,Swine,-,26532669
2012,Jul-Dec 2012,Europe,Serbia,Classical swine fever virus (Inf. with),Domestic,Swine,-,1381490
2012,Jul-Dec 2012,Europe,Serbia,Anthrax,Domestic,Swine,-,-
2012,Jul-Dec 2012,Africa,Seychelles,West Nile Fever,Domestic,Swine,-,-
2012,Jul-Dec 2012,Africa,Sierra Leone,Anthrax,Domestic,Swine,-,-
2012,Jul-Dec 2012,Europe,Spain,Porcine reproductive and respiratory syndrome virus (Inf. with),Domestic,Swine,-,-
2012,Jul-Dec 2012,Asia,Sri Lanka,Foot and mouth disease virus (Inf. with),Domestic,Swine,-,-
2012,Jul-Dec 2012,Asia,Sri Lanka,Japanese encephalitis,Domestic,Swine,-,-
2012,Jul-Dec 2012,Asia,Tajikistan,Anthrax,Domestic,Swine,-,61
2012,Jul-Dec 2012,Africa,Tanzania,Rabies virus (Inf. with),Domestic,Swine,-,-
2012,Jul-Dec 2012,Asia,Thailand,Classical swine fever virus (Inf. with),Domestic,Swine,-,-
2012,Jul-Dec 2012,Americas,Trinidad and Tobago,Rabies virus (Inf. with),Domestic,Swine,-,-
2012,Jul-Dec 2012,Asia,Turkmenistan,Anthrax,Domestic,Swine,-,3747
2012,Jul-Dec 2012,Africa,Uganda,Foot and mouth disease virus (Inf. with),Domestic,Swine,-,-
2012,Jul-Dec 2012,Africa,Uganda,Rabies virus (Inf. with),Domestic,Swine,-,-
2012,Jul-Dec 2012,Europe,Ukraine,Rabies virus (Inf. with),Domestic,Swine,-,559
2012,Jul-Dec 2012,Europe,Ukraine,Anthrax,Domestic,Swine,-,1857
2012,Jul-Dec 2012,Europe,Ukraine,Aujeszky's disease virus (Inf. with),Domestic,Swine,-,16417
2012,Jul-Dec 2012,Europe,Ukraine,Classical swine fever virus (Inf. with),Domestic,Swine,-,-
2012,Jul-Dec 2012,Asia,United Arab Emirates,Foot and mouth disease virus (Inf. with),Domestic,Swine,-,-
2012,Jul-Dec 2012,Europe,United Kingdom,Anthrax,Domestic,Swine,-,-
2012,Jul-Dec 2012,Americas,United States of America,Porcine reproductive and respiratory syndrome virus (Inf. with),Domestic,Swine,-,-
2012,Jul-Dec 2012,Americas,United States of America,Transmissible gastroenteritis,Domestic,Swine,-,-
2012,Jul-Dec 2012,Americas,Uruguay,Anthrax,Domestic,Swine,-,-
2012,Jul-Dec 2012,Americas,Venezuela,Rabies virus (Inf. with),Domestic,Swine,-,116343
2012,Jul-Dec 2012,Americas,Venezuela,Foot and mouth disease virus (Inf. with),Domestic,Swine,-,504292
2012,Jul-Dec 2012,Americas,Venezuela,Aujeszky's disease virus (Inf. with),Domestic,Swine,-,-
2012,Jul-Dec 2012,Americas,Venezuela,Classical swine fever virus (Inf. with),Domestic,Swine,-,-
2012,Jul-Dec 2012,Americas,Venezuela,Porcine reproductive and respiratory syndrome virus (Inf. with),Domestic,Swine,-,-
2013,Jan-Jun 2013,Asia,Afghanistan,Foot and mouth disease virus (Inf. with),Domestic,Swine,-,-
2013,Jan-Jun 2013,Europe,Albania,Anthrax,Domestic,Swine,-,4189
2013,Jan-Jun 2013,Europe,Albania,Classical swine fever virus (Inf. with),Domestic,Swine,-,-
2013,Jan-Jun 2013,Europe,Albania,Rabies virus (Inf. with),Domestic,Swine,-,-
2013,Jan-Jun 2013,Asia,Armenia,Classical swine fever virus (Inf. with),Domestic,Swine,-,-
2013,Jan-Jun 2013,Asia,Azerbaijan,Classical swine fever virus (Inf. with),Domestic,Swine,-,6631
2013,Jan-Jun 2013,Asia,Azerbaijan,Anthrax,Domestic,Swine,-,6833
2013,Jan-Jun 2013,Europe,Belarus,Rabies virus (Inf. with),Domestic,Swine,-,190
2013,Jan-Jun 2013,Europe,Belarus,Aujeszky's disease virus (Inf. with),Domestic,Swine,-,1113942
2013,Jan-Jun 2013,Europe,Belarus,Classical swine fever virus (Inf. with),Domestic,Swine,-,3341539
2013,Jan-Jun 2013,Europe,Belarus,Porcine reproductive and respiratory syndrome virus (Inf. with),Domestic,Swine,-,-
2013,Jan-Jun 2013,Europe,Belarus,Transmissible gastroenteritis,Domestic,Swine,-,-
2013,Jan-Jun 2013,Europe,Bosnia and Herzegovina,Classical swine fever virus (Inf. with),Domestic,Swine,-,-
2013,Jan-Jun 2013,Americas,Brazil,Rabies virus (Inf. with),Domestic,Swine,-,4503
2013,Jan-Jun 2013,Americas,Brazil,Anthrax,Domestic,Swine,-,-
2013,Jan-Jun 2013,Europe,Bulgaria,Anthrax,Domestic,Swine,-,-
2013,Jan-Jun 2013,Europe,Bulgaria,Aujeszky's disease virus (Inf. with),Domestic,Swine,-,-
2013,Jan-Jun 2013,Europe,Bulgaria,Transmissible gastroenteritis,Domestic,Swine,-,-
2013,Jan-Jun 2013,Americas,Canada,Anthrax,Domestic,Swine,-,-
2013,Jan-Jun 2013,Americas,Canada,Porcine reproductive and respiratory syndrome virus (Inf. with),Domestic,Swine,-,-
2013,Jan-Jun 2013,Americas,Canada,Rabies virus (Inf. with),Domestic,Swine,-,-
2013,Jan-Jun 2013,Americas,Canada,Transmissible gastroenteritis,Domestic,Swine,-,-
2013,Jan-Jun 2013,Africa,Chad,Anthrax,Domestic,Swine,-,-
2013,Jan-Jun 2013,Asia,China (People's Rep. of),Aujeszky's disease virus (Inf. with),Domestic,Swine,-,-
2013,Jan-Jun 2013,Asia,China (People's Rep. of),Brucella suis (Inf. with),Domestic,Swine,-,-
2013,Jan-Jun 2013,Asia,China (People's Rep. of),Classical swine fever virus (Inf. with),Domestic,Swine,-,-
2013,Jan-Jun 2013,Asia,China (People's Rep. of),Foot and mouth disease virus (Inf. with),Domestic,Swine,-,-
2013,Jan-Jun 2013,Asia,China (People's Rep. of),Porcine reproductive and respiratory syndrome virus (Inf. with),Domestic,Swine,-,-
2013,Jan-Jun 2013,Asia,China (People's Rep. of),Transmissible gastroenteritis,Domestic,Swine,-,-
2013,Jan-Jun 2013,Asia,Chinese Taipei,Foot and mouth disease virus (Inf. with),Domestic,Swine,-,3857646
2013,Jan-Jun 2013,Asia,Chinese Taipei,Aujeszky's disease virus (Inf. with),Domestic,Swine,-,-
2013,Jan-Jun 2013,Asia,Chinese Taipei,Classical swine fever virus (Inf. with),Domestic,Swine,-,-
2013,Jan-Jun 2013,Asia,Chinese Taipei,Japanese encephalitis,Domestic,Swine,-,-
2013,Jan-Jun 2013,Asia,Chinese Taipei,Porcine reproductive and respiratory syndrome virus (Inf. with),Domestic,Swine,-,-
2013,Jan-Jun 2013,Asia,Chinese Taipei,Transmissible gastroenteritis,Domestic,Swine,-,-
2013,Jan-Jun 2013,Americas,Colombia,Classical swine fever virus (Inf. with),Domestic,Swine,-,587155
2013,Jan-Jun 2013,Africa,Cote D'Ivoire,Rabies virus (Inf. with),Domestic,Swine,-,-
2013,Jan-Jun 2013,Americas,Cuba,Aujeszky's disease virus (Inf. with),Domestic,Swine,-,127447
2013,Jan-Jun 2013,Americas,Cuba,Classical swine fever virus (Inf. with),Domestic,Swine,-,1608337
2013,Jan-Jun 2013,Americas,Dominican (Rep.),Classical swine fever virus (Inf. with),Domestic,Swine,-,204750
2013,Jan-Jun 2013,Americas,Ecuador,Rabies virus (Inf. with),Domestic,Swine,-,-
2013,Jan-Jun 2013,Asia,Georgia,Anthrax,Domestic,Swine,-,-
2013,Jan-Jun 2013,Asia,Georgia,Classical swine fever virus (Inf. with),Domestic,Swine,-,-
2013,Jan-Jun 2013,Asia,Georgia,Rabies virus (Inf. with),Domestic,Swine,-,-
2013,Jan-Jun 2013,Africa,Ghana,Anthrax,Domestic,Swine,-,-
2013,Jan-Jun 2013,Europe,Greece,Anthrax,Domestic,Swine,-,-
2013,Jan-Jun 2013,Americas,Guatemala,Classical swine fever virus (Inf. with),Domestic,Swine,-,197549
2013,Jan-Jun 2013,Americas,Haiti,Classical swine fever virus (Inf. with),Domestic,Swine,-,105904
2013,Jan-Jun 2013,Asia,Hong Kong,Aujeszky's disease virus (Inf. with),Domestic,Swine,-,75015
2013,Jan-Jun 2013,Asia,Hong Kong,Foot and mouth disease virus (Inf. with),Domestic,Swine,-,172041
2013,Jan-Jun 2013,Asia,Hong Kong,Classical swine fever virus (Inf. with),Domestic,Swine,-,-
2013,Jan-Jun 2013,Asia,India,Classical swine fever virus (Inf. with),Domestic,Swine,-,-
2013,Jan-Jun 2013,Asia,India,Foot and mouth disease virus (Inf. with),Domestic,Swine,-,-
2013,Jan-Jun 2013,Asia,Indonesia,Classical swine fever virus (Inf. with),Domestic,Swine,-,-
2013,Jan-Jun 2013,Asia,Israel,Classical swine fever virus (Inf. with),Domestic,Swine,-,-
2013,Jan-Jun 2013,Asia,Israel,Foot and mouth disease virus (Inf. with),Domestic,Swine,-,-
2013,Jan-Jun 2013,Asia,Japan,Anthrax,Domestic,Swine,-,-
2013,Jan-Jun 2013,Asia,Japan,Aujeszky's disease virus (Inf. with),Domestic,Swine,-,-
2013,Jan-Jun 2013,Asia,Japan,Japanese encephalitis,Domestic,Swine,-,-
2013,Jan-Jun 2013,Asia,Japan,Porcine reproductive and respiratory syndrome virus (Inf. with),Domestic,Swine,-,-
2013,Jan-Jun 2013,Asia,Japan,Transmissible gastroenteritis,Domestic,Swine,-,-
2013,Jan-Jun 2013,Asia,Kazakhstan,Foot and mouth disease virus (Inf. with),Domestic,Swine,-,3320
2013,Jan-Jun 2013,Asia,Kazakhstan,Anthrax,Domestic,Swine,-,628813
2013,Jan-Jun 2013,Asia,Korea (Dem People's Rep. of),Aujeszky's disease virus (Inf. with),Domestic,Swine,-,-
2013,Jan-Jun 2013,Asia,Korea (Dem People's Rep. of),Classical swine fever virus (Inf. with),Domestic,Swine,-,-
2013,Jan-Jun 2013,Asia,Korea (Dem People's Rep. of),Foot and mouth disease virus (Inf. with),Domestic,Swine,-,-
2013,Jan-Jun 2013,Asia,Korea (Dem People's Rep. of),Japanese encephalitis,Domestic,Swine,-,-
2013,Jan-Jun 2013,Asia,Korea (Rep. of),Aujeszky's disease virus (Inf. with),Domestic,Swine,-,-
2013,Jan-Jun 2013,Asia,Korea (Rep. of),Classical swine fever virus (Inf. with),Domestic,Swine,-,-
2013,Jan-Jun 2013,Asia,Korea (Rep. of),Foot and mouth disease virus (Inf. with),Domestic,Swine,-,-
2013,Jan-Jun 2013,Asia,Korea (Rep. of),Japanese encephalitis,Domestic,Swine,-,-
2013,Jan-Jun 2013,Asia,Kyrgyzstan,Foot and mouth disease virus (Inf. with),Domestic,Swine,-,100
2013,Jan-Jun 2013,Asia,Kyrgyzstan,Aujeszky's disease virus (Inf. with),Domestic,Swine,-,1000
2013,Jan-Jun 2013,Asia,Kyrgyzstan,Anthrax,Domestic,Swine,-,20900
2013,Jan-Jun 2013,Asia,Laos,Foot and mouth disease virus (Inf. with),Domestic,Swine,-,719
2013,Jan-Jun 2013,Asia,Laos,Classical swine fever virus (Inf. with),Domestic,Swine,-,281031
2013,Jan-Jun 2013,Europe,Latvia,Aujeszky's disease virus (Inf. with),Domestic,Swine,-,12256
2013,Jan-Jun 2013,Asia,Lebanon,Foot and mouth disease virus (Inf. with),Domestic,Swine,-,15000
2013,Jan-Jun 2013,Africa,Lesotho,Anthrax,Domestic,Swine,-,-
2013,Jan-Jun 2013,Africa,Lesotho,Rabies virus (Inf. with),Domestic,Swine,-,-
2013,Jan-Jun 2013,Europe,Lithuania,Porcine reproductive and respiratory syndrome virus (Inf. with),Domestic,Swine,-,1625
2013,Jan-Jun 2013,Africa,Madagascar,Classical swine fever virus (Inf. with),Domestic,Swine,-,1601
2013,Jan-Jun 2013,Asia,Malaysia,Foot and mouth disease virus (Inf. with),Domestic,Swine,-,-
2013,Jan-Jun 2013,Americas,Mexico,Aujeszky's disease virus (Inf. with),Domestic,Swine,-,-
2013,Jan-Jun 2013,Americas,Mexico,Porcine reproductive and respiratory syndrome virus (Inf. with),Domestic,Swine,-,-
2013,Jan-Jun 2013,Americas,Mexico,Rabies virus (Inf. with),Domestic,Swine,-,-
2013,Jan-Jun 2013,Europe,Moldova,Anthrax,Domestic,Swine,-,3781
2013,Jan-Jun 2013,Europe,Moldova,Aujeszky's disease virus (Inf. with),Domestic,Swine,-,41303
2013,Jan-Jun 2013,Europe,Moldova,Classical swine fever virus (Inf. with),Domestic,Swine,-,284007
2013,Jan-Jun 2013,Europe,Montenegro,Classical swine fever virus (Inf. with),Domestic,Swine,-,-
2013,Jan-Jun 2013,Asia,Myanmar,Classical swine fever virus (Inf. with),Domestic,Swine,-,-
2013,Jan-Jun 2013,Europe,Netherlands,Porcine reproductive and respiratory syndrome virus (Inf. with),Domestic,Swine,-,-
2013,Jan-Jun 2013,Europe,North Macedonia,Classical swine fever virus (Inf. with),Domestic,Swine,-,-
2013,Jan-Jun 2013,Americas,Panama,Rabies virus (Inf. with),Domestic,Swine,-,-
2013,Jan-Jun 2013,Americas,Peru,Rabies virus (Inf. with),Domestic,Swine,-,1577
2013,Jan-Jun 2013,Americas,Peru,Classical swine fever virus (Inf. with),Domestic,Swine,-,580000
2013,Jan-Jun 2013,Asia,Philippines,Anthrax,Domestic,Swine,-,-
2013,Jan-Jun 2013,Asia,Philippines,Classical swine fever virus (Inf. with),Domestic,Swine,-,-
2013,Jan-Jun 2013,Asia,Philippines,Porcine reproductive and respiratory syndrome virus (Inf. with),Domestic,Swine,-,-
2013,Jan-Jun 2013,Europe,Portugal,Aujeszky's disease virus (Inf. with),Domestic,Swine,-,1998774
2013,Jan-Jun 2013,Europe,Russia,Rabies virus (Inf. with),Domestic,Swine,-,4333
2013,Jan-Jun 2013,Europe,Russia,Transmissible gastroenteritis,Domestic,Swine,-,497302
2013,Jan-Jun 2013,Europe,Russia,Anthrax,Domestic,Swine,-,927318
2013,Jan-Jun 2013,Europe,Russia,Porcine reproductive and respiratory syndrome virus (Inf. with),Domestic,Swine,-,1834281
2013,Jan-Jun 2013,Europe,Russia,Aujeszky's disease virus (Inf. with),Domestic,Swine,-,5471370
2013,Jan-Jun 2013,Europe,Serbia,Anthrax,Domestic,Swine,-,-
2013,Jan-Jun 2013,Europe,Serbia,Aujeszky's disease virus (Inf. with),Domestic,Swine,-,-
2013,Jan-Jun 2013,Europe,Serbia,Classical swine fever virus (Inf. with),Domestic,Swine,-,-
2013,Jan-Jun 2013,Africa,Sierra Leone,Anthrax,Domestic,Swine,-,-
2013,Jan-Jun 2013,Europe,Spain,Aujeszky's disease virus (Inf. with),Domestic,Swine,-,20000000
2013,Jan-Jun 2013,Europe,Spain,Porcine reproductive and respiratory syndrome virus (Inf. with),Domestic,Swine,-,-
2013,Jan-Jun 2013,Europe,Spain,Rabies virus (Inf. with),Domestic,Swine,-,-
2013,Jan-Jun 2013,Asia,Sri Lanka,Foot and mouth disease virus (Inf. with),Domestic,Swine,-,-
2013,Jan-Jun 2013,Asia,Sri Lanka,Japanese encephalitis,Domestic,Swine,-,-
2013,Jan-Jun 2013,Asia,Tajikistan,Anthrax,Domestic,Swine,-,647
2013,Jan-Jun 2013,Africa,Tanzania,Rabies virus (Inf. with),Domestic,Swine,-,-
2013,Jan-Jun 2013,Asia,Thailand,Classical swine fever virus (Inf. with),Domestic,Swine,-,-
2013,Jan-Jun 2013,Americas,Trinidad and Tobago,Rabies virus (Inf. with),Domestic,Swine,-,-
2013,Jan-Jun 2013,Asia,Turkmenistan,Anthrax,Domestic,Swine,-,3076
2013,Jan-Jun 2013,Africa,Uganda,Foot and mouth disease virus (Inf. with),Domestic,Swine,-,-
2013,Jan-Jun 2013,Europe,Ukraine,Rabies virus (Inf. with),Domestic,Swine,-,1516
2013,Jan-Jun 2013,Europe,Ukraine,Anthrax,Domestic,Swine,-,7237
2013,Jan-Jun 2013,Europe,Ukraine,Aujeszky's disease virus (Inf. with),Domestic,Swine,-,203433
2013,Jan-Jun 2013,Europe,Ukraine,Classical swine fever virus (Inf. with),Domestic,Swine,-,4850282
2013,Jan-Jun 2013,Europe,United Kingdom,Anthrax,Domestic,Swine,-,-
2013,Jan-Jun 2013,Americas,United States of America,Porcine reproductive and respiratory syndrome virus (Inf. with),Domestic,Swine,-,-
2013,Jan-Jun 2013,Americas,United States of America,Transmissible gastroenteritis,Domestic,Swine,-,-
2013,Jan-Jun 2013,Americas,Uruguay,Anthrax,Domestic,Swine,-,-
2013,Jan-Jun 2013,Americas,Venezuela,Aujeszky's disease virus (Inf. with),Domestic,Swine,-,-
2013,Jan-Jun 2013,Americas,Venezuela,Classical swine fever virus (Inf. with),Domestic,Swine,-,-
2013,Jan-Jun 2013,Americas,Venezuela,Foot and mouth disease virus (Inf. with),Domestic,Swine,-,-
2013,Jan-Jun 2013,Americas,Venezuela,Rabies virus (Inf. with),Domestic,Swine,-,-
2013,Jan-Jun 2013,Asia,Vietnam,Foot and mouth disease virus (Inf. with),Domestic,Swine,-,-
2013,Jul-Dec 2013,Asia,Afghanistan,Foot and mouth disease virus (Inf. with),Domestic,Swine,-,-
2013,Jul-Dec 2013,Europe,Albania,Anthrax,Domestic,Swine,-,4
2013,Jul-Dec 2013,Europe,Albania,Classical swine fever virus (Inf. with),Domestic,Swine,-,-
2013,Jul-Dec 2013,Asia,Armenia,Classical swine fever virus (Inf. with),Domestic,Swine,-,-
2013,Jul-Dec 2013,Asia,Azerbaijan,Anthrax,Domestic,Swine,-,-
2013,Jul-Dec 2013,Asia,Azerbaijan,Classical swine fever virus (Inf. with),Domestic,Swine,-,-
2013,Jul-Dec 2013,Asia,Bangladesh,Foot and mouth disease virus (Inf. with),Domestic,Swine,-,-
2013,Jul-Dec 2013,Europe,Belarus,Rabies virus (Inf. with),Domestic,Swine,-,69
2013,Jul-Dec 2013,Europe,Belarus,Aujeszky's disease virus (Inf. with),Domestic,Swine,-,1521432
2013,Jul-Dec 2013,Europe,Belarus,Classical swine fever virus (Inf. with),Domestic,Swine,-,4111431
2013,Jul-Dec 2013,Europe,Belarus,Porcine reproductive and respiratory syndrome virus (Inf. with),Domestic,Swine,-,-
2013,Jul-Dec 2013,Europe,Belarus,Transmissible gastroenteritis,Domestic,Swine,-,-
2013,Jul-Dec 2013,Europe,Bosnia and Herzegovina,Classical swine fever virus (Inf. with),Domestic,Swine,-,-
2013,Jul-Dec 2013,Americas,Brazil,Rabies virus (Inf. with),Domestic,Swine,-,5758
2013,Jul-Dec 2013,Americas,Brazil,Anthrax,Domestic,Swine,-,-
2013,Jul-Dec 2013,Europe,Bulgaria,Anthrax,Domestic,Swine,-,-
2013,Jul-Dec 2013,Europe,Bulgaria,Aujeszky's disease virus (Inf. with),Domestic,Swine,-,-
2013,Jul-Dec 2013,Europe,Bulgaria,Transmissible gastroenteritis,Domestic,Swine,-,-
2013,Jul-Dec 2013,Americas,Canada,Anthrax,Domestic,Swine,-,-
2013,Jul-Dec 2013,Americas,Canada,Porcine reproductive and respiratory syndrome virus (Inf. with),Domestic,Swine,-,-
2013,Jul-Dec 2013,Americas,Canada,Rabies virus (Inf. with),Domestic,Swine,-,-
2013,Jul-Dec 2013,Americas,Canada,Transmissible gastroenteritis,Domestic,Swine,-,-
2013,Jul-Dec 2013,Asia,China (People's Rep. of),Aujeszky's disease virus (Inf. with),Domestic,Swine,-,-
2013,Jul-Dec 2013,Asia,China (People's Rep. of),Brucella suis (Inf. with),Domestic,Swine,-,-
2013,Jul-Dec 2013,Asia,China (People's Rep. of),Classical swine fever virus (Inf. with),Domestic,Swine,-,-
2013,Jul-Dec 2013,Asia,China (People's Rep. of),Foot and mouth disease virus (Inf. with),Domestic,Swine,-,-
2013,Jul-Dec 2013,Asia,China (People's Rep. of),Porcine reproductive and respiratory syndrome virus (Inf. with),Domestic,Swine,-,-
2013,Jul-Dec 2013,Asia,China (People's Rep. of),Transmissible gastroenteritis,Domestic,Swine,-,-
2013,Jul-Dec 2013,Asia,Chinese Taipei,Foot and mouth disease virus (Inf. with),Domestic,Swine,-,4367796
2013,Jul-Dec 2013,Asia,Chinese Taipei,Aujeszky's disease virus (Inf. with),Domestic,Swine,-,-
2013,Jul-Dec 2013,Asia,Chinese Taipei,Classical swine fever virus (Inf. with),Domestic,Swine,-,-
2013,Jul-Dec 2013,Asia,Chinese Taipei,Japanese encephalitis,Domestic,Swine,-,-
2013,Jul-Dec 2013,Asia,Chinese Taipei,Porcine reproductive and respiratory syndrome virus (Inf. with),Domestic,Swine,-,-
2013,Jul-Dec 2013,Asia,Chinese Taipei,Transmissible gastroenteritis,Domestic,Swine,-,-
2013,Jul-Dec 2013,Americas,Colombia,Classical swine fever virus (Inf. with),Domestic,Swine,-,133894
2013,Jul-Dec 2013,Americas,Cuba,Aujeszky's disease virus (Inf. with),Domestic,Swine,-,305900
2013,Jul-Dec 2013,Americas,Cuba,Classical swine fever virus (Inf. with),Domestic,Swine,-,4425700
2013,Jul-Dec 2013,Americas,Dominican (Rep.),Classical swine fever virus (Inf. with),Domestic,Swine,-,234245
2013,Jul-Dec 2013,Americas,Ecuador,Rabies virus (Inf. with),Domestic,Swine,-,-
2013,Jul-Dec 2013,Asia,Georgia,Anthrax,Domestic,Swine,-,-
2013,Jul-Dec 2013,Asia,Georgia,Classical swine fever virus (Inf. with),Domestic,Swine,-,-
2013,Jul-Dec 2013,Asia,Georgia,Rabies virus (Inf. with),Domestic,Swine,-,-
2013,Jul-Dec 2013,Africa,Ghana,Anthrax,Domestic,Swine,-,-
2013,Jul-Dec 2013,Europe,Greece,Anthrax,Domestic,Swine,-,-
2013,Jul-Dec 2013,Americas,Guatemala,Classical swine fever virus (Inf. with),Domestic,Swine,-,-
2013,Jul-Dec 2013,Americas,Haiti,Classical swine fever virus (Inf. with),Domestic,Swine,-,10273
2013,Jul-Dec 2013,Asia,Hong Kong,Aujeszky's disease virus (Inf. with),Domestic,Swine,-,56961
2013,Jul-Dec 2013,Asia,Hong Kong,Foot and mouth disease virus (Inf. with),Domestic,Swine,-,56961
2013,Jul-Dec 2013,Asia,Hong Kong,Classical swine fever virus (Inf. with),Domestic,Swine,-,-
2013,Jul-Dec 2013,Asia,India,Foot and mouth disease virus (Inf. with),Domestic,Swine,-,180
2013,Jul-Dec 2013,Asia,India,Anthrax,Domestic,Swine,-,-
2013,Jul-Dec 2013,Asia,India,Brucella abortus (Inf. with),Domestic,Swine,-,-
2013,Jul-Dec 2013,Asia,India,Classical swine fever virus (Inf. with),Domestic,Swine,-,-
2013,Jul-Dec 2013,Asia,India,Rabies virus (Inf. with),Domestic,Swine,-,-
2013,Jul-Dec 2013,Asia,Indonesia,Classical swine fever virus (Inf. with),Domestic,Swine,-,-
2013,Jul-Dec 2013,Asia,Israel,Classical swine fever virus (Inf. with),Domestic,Swine,-,-
2013,Jul-Dec 2013,Asia,Israel,Foot and mouth disease virus (Inf. with),Domestic,Swine,-,-
2013,Jul-Dec 2013,Asia,Japan,Anthrax,Domestic,Swine,-,-
2013,Jul-Dec 2013,Asia,Japan,Aujeszky's disease virus (Inf. with),Domestic,Swine,-,-
2013,Jul-Dec 2013,Asia,Japan,Japanese encephalitis,Domestic,Swine,-,-
2013,Jul-Dec 2013,Asia,Japan,Porcine reproductive and respiratory syndrome virus (Inf. with),Domestic,Swine,-,-
2013,Jul-Dec 2013,Asia,Japan,Transmissible gastroenteritis,Domestic,Swine,-,-
2013,Jul-Dec 2013,Asia,Kazakhstan,Anthrax,Domestic,Swine,-,332737
2013,Jul-Dec 2013,Asia,Korea (Rep. of),Aujeszky's disease virus (Inf. with),Domestic,Swine,-,-
2013,Jul-Dec 2013,Asia,Korea (Rep. of),Classical swine fever virus (Inf. with),Domestic,Swine,-,-
2013,Jul-Dec 2013,Asia,Korea (Rep. of),Foot and mouth disease virus (Inf. with),Domestic,Swine,-,-
2013,Jul-Dec 2013,Asia,Korea (Rep. of),Japanese encephalitis,Domestic,Swine,-,-
2013,Jul-Dec 2013,Asia,Kyrgyzstan,Foot and mouth disease virus (Inf. with),Domestic,Swine,-,100
2013,Jul-Dec 2013,Asia,Kyrgyzstan,Aujeszky's disease virus (Inf. with),Domestic,Swine,-,3400
2013,Jul-Dec 2013,Asia,Kyrgyzstan,Anthrax,Domestic,Swine,-,33200
2013,Jul-Dec 2013,Asia,Laos,Foot and mouth disease virus (Inf. with),Domestic,Swine,-,-
2013,Jul-Dec 2013,Europe,Latvia,Aujeszky's disease virus (Inf. with),Domestic,Swine,-,9376
2013,Jul-Dec 2013,Asia,Lebanon,Foot and mouth disease virus (Inf. with),Domestic,Swine,-,20000
2013,Jul-Dec 2013,Africa,Lesotho,Anthrax,Domestic,Swine,-,-
2013,Jul-Dec 2013,Africa,Lesotho,Rabies virus (Inf. with),Domestic,Swine,-,-
2013,Jul-Dec 2013,Europe,Lithuania,Porcine reproductive and respiratory syndrome virus (Inf. with),Domestic,Swine,-,1575
2013,Jul-Dec 2013,Africa,Madagascar,Classical swine fever virus (Inf. with),Domestic,Swine,-,261
2013,Jul-Dec 2013,Asia,Malaysia,Foot and mouth disease virus (Inf. with),Domestic,Swine,-,182659
2013,Jul-Dec 2013,Americas,Mexico,Aujeszky's disease virus (Inf. with),Domestic,Swine,-,-
2013,Jul-Dec 2013,Americas,Mexico,Porcine reproductive and respiratory syndrome virus (Inf. with),Domestic,Swine,-,-
2013,Jul-Dec 2013,Americas,Mexico,Rabies virus (Inf. with),Domestic,Swine,-,-
2013,Jul-Dec 2013,Europe,Moldova,Anthrax,Domestic,Swine,-,126
2013,Jul-Dec 2013,Europe,Moldova,Classical swine fever virus (Inf. with),Domestic,Swine,-,7713
2013,Jul-Dec 2013,Europe,Moldova,Aujeszky's disease virus (Inf. with),Domestic,Swine,-,35447
2013,Jul-Dec 2013,Asia,Mongolia,Foot and mouth disease virus (Inf. with),Domestic,Swine,-,-
2013,Jul-Dec 2013,Europe,Montenegro,Classical swine fever virus (Inf. with),Domestic,Swine,-,-
2013,Jul-Dec 2013,Asia,Myanmar,Classical swine fever virus (Inf. with),Domestic,Swine,-,-
2013,Jul-Dec 2013,Europe,Netherlands,Porcine reproductive and respiratory syndrome virus (Inf. with),Domestic,Swine,-,-
2013,Jul-Dec 2013,Europe,North Macedonia,Classical swine fever virus (Inf. with),Domestic,Swine,-,-
