Year,Semester,Region,Country,Disease,Animal category,Species,Vaccine type,Number of vaccinated
2021,Jul-Dec 2021,Asia,Kazakhstan,High pathogenicity avian influenza viruses (poultry) (Inf. with),Domestic,Birds,-,-
2021,Jul-Dec 2021,Asia,Kazakhstan,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),Domestic,Birds,-,-
2021,Jul-Dec 2021,Africa,Kenya,Newcastle disease virus (Inf. with),Domestic,Birds,-,3746383
2021,Jul-Dec 2021,Africa,Kenya,Fowl typhoid,Domestic,Birds,-,3792078
2021,Jul-Dec 2021,Africa,Kenya,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,3870092
2021,Jul-Dec 2021,Africa,Kenya,Fowl typhoid,Domestic,Birds,-,-
2021,Jul-Dec 2021,Africa,Kenya,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2021,Jul-Dec 2021,Africa,Kenya,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2021,Jul-Dec 2021,Asia,Korea (Rep. of),Duck virus hepatitis,Domestic,Birds,-,-
2021,Jul-Dec 2021,Asia,Korea (Rep. of),Mycoplasma gallisepticum (Avian mycoplasmosis) (Inf. with),Domestic,Birds,-,-
2021,Jul-Dec 2021,Asia,Korea (Rep. of),Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2021,Jul-Dec 2021,Asia,Kuwait,Avian infectious bronchitis,Domestic,Birds,-,-
2021,Jul-Dec 2021,Asia,Kuwait,Avian infectious laryngotracheitis,Domestic,Birds,-,-
2021,Jul-Dec 2021,Asia,Kuwait,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2021,Jul-Dec 2021,Asia,Kyrgyzstan,Newcastle disease virus (Inf. with),Domestic,Birds,Inactivated Vaccine,-
2021,Jul-Dec 2021,Asia,Kyrgyzstan,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2021,Jul-Dec 2021,Asia,Laos,Avian infectious bronchitis,Domestic,Birds,-,-
2021,Jul-Dec 2021,Asia,Laos,Duck virus hepatitis,Domestic,Birds,-,-
2021,Jul-Dec 2021,Asia,Laos,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2021,Jul-Dec 2021,Europe,Latvia,Turkey rhinotracheitis (2006-),Domestic,Birds,-,769350
2021,Jul-Dec 2021,Europe,Latvia,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,14301191
2021,Jul-Dec 2021,Europe,Latvia,Newcastle disease virus (Inf. with),Domestic,Birds,-,15015800
2021,Jul-Dec 2021,Europe,Latvia,Avian infectious bronchitis,Domestic,Birds,-,16978342
2021,Jul-Dec 2021,Europe,Latvia,Avian infectious bronchitis,Domestic,Birds,-,-
2021,Jul-Dec 2021,Europe,Latvia,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2021,Jul-Dec 2021,Europe,Latvia,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2021,Jul-Dec 2021,Europe,Latvia,Turkey rhinotracheitis (2006-),Domestic,Birds,-,-
2021,Jul-Dec 2021,Asia,Lebanon,Avian infectious bronchitis,Domestic,Birds,-,-
2021,Jul-Dec 2021,Asia,Lebanon,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2021,Jul-Dec 2021,Asia,Lebanon,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2021,Jul-Dec 2021,Africa,Lesotho,Newcastle disease virus (Inf. with),Domestic,Birds,Live Attenuated Vaccine,60000
2021,Jul-Dec 2021,Africa,Lesotho,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2021,Jul-Dec 2021,Africa,Libya,Avian infectious bronchitis,Domestic,Birds,-,-
2021,Jul-Dec 2021,Africa,Libya,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2021,Jul-Dec 2021,Africa,Libya,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2021,Jul-Dec 2021,Africa,Madagascar,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2021,Jul-Dec 2021,Africa,Madagascar,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2021,Jul-Dec 2021,Asia,Malaysia,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2021,Jul-Dec 2021,Africa,Mali,Avian infectious bronchitis,Domestic,Birds,-,-
2021,Jul-Dec 2021,Africa,Mali,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2021,Jul-Dec 2021,Africa,Mali,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2021,Jul-Dec 2021,Europe,Moldova,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,10554300
2021,Jul-Dec 2021,Europe,Moldova,Newcastle disease virus (Inf. with),Domestic,Birds,-,25500240
2021,Jul-Dec 2021,Europe,Moldova,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2021,Jul-Dec 2021,Europe,Moldova,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2021,Jul-Dec 2021,Africa,Morocco,Fowl typhoid,Domestic,Birds,-,12000000
2021,Jul-Dec 2021,Africa,Morocco,Fowl typhoid,Domestic,Birds,-,-
2021,Jul-Dec 2021,Africa,Mozambique,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2021,Jul-Dec 2021,Africa,Mozambique,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2021,Jul-Dec 2021,Europe,Netherlands,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2021,Jul-Dec 2021,Africa,Nigeria,Avian infectious bronchitis,Domestic,Birds,-,-
2021,Jul-Dec 2021,Africa,Nigeria,Fowl typhoid,Domestic,Birds,-,-
2021,Jul-Dec 2021,Africa,Nigeria,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2021,Jul-Dec 2021,Africa,Nigeria,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2021,Jul-Dec 2021,Africa,Nigeria,Pullorum disease,Domestic,Birds,-,-
2021,Jul-Dec 2021,Europe,North Macedonia,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2021,Jul-Dec 2021,Asia,Pakistan,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2021,Jul-Dec 2021,Americas,Paraguay,Newcastle disease virus (Inf. with),Domestic,Birds,-,82222999
2021,Jul-Dec 2021,Americas,Paraguay,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2021,Jul-Dec 2021,Americas,Peru,Newcastle disease virus (Inf. with),Domestic,Birds,Live Attenuated Vaccine,1000
2021,Jul-Dec 2021,Americas,Peru,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2021,Jul-Dec 2021,Asia,Qatar,Newcastle disease virus (Inf. with),Domestic,Birds,Live Attenuated Vaccine,-
2021,Jul-Dec 2021,Asia,Qatar,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2021,Jul-Dec 2021,Africa,Reunion,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2021,Jul-Dec 2021,Europe,Russia,Duck virus hepatitis,Domestic,Birds,-,366336
2021,Jul-Dec 2021,Europe,Russia,Fowl typhoid,Domestic,Birds,-,48974375
2021,Jul-Dec 2021,Europe,Russia,Mycoplasma gallisepticum (Avian mycoplasmosis) (Inf. with),Domestic,Birds,-,53815850
2021,Jul-Dec 2021,Europe,Russia,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),Domestic,Birds,-,71467004
2021,Jul-Dec 2021,Europe,Russia,Avian infectious laryngotracheitis,Domestic,Birds,-,192464607
2021,Jul-Dec 2021,Europe,Russia,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,2001664648
2021,Jul-Dec 2021,Europe,Russia,Avian infectious bronchitis,Domestic,Birds,-,2561385975
2021,Jul-Dec 2021,Europe,Russia,Newcastle disease virus (Inf. with),Domestic,Birds,-,2919831387
2021,Jul-Dec 2021,Europe,Russia,Avian infectious bronchitis,Domestic,Birds,-,-
2021,Jul-Dec 2021,Europe,Russia,Avian infectious laryngotracheitis,Domestic,Birds,-,-
2021,Jul-Dec 2021,Europe,Russia,Duck virus hepatitis,Domestic,Birds,-,-
2021,Jul-Dec 2021,Europe,Russia,Fowl typhoid,Domestic,Birds,-,-
2021,Jul-Dec 2021,Europe,Russia,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2021,Jul-Dec 2021,Europe,Russia,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),Domestic,Birds,-,-
2021,Jul-Dec 2021,Europe,Russia,Mycoplasma gallisepticum (Avian mycoplasmosis) (Inf. with),Domestic,Birds,-,-
2021,Jul-Dec 2021,Europe,Russia,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2021,Jul-Dec 2021,Africa,Rwanda,Infectious bursal disease (Gumboro disease),Domestic,Birds,Inactivated Vaccine,-
2021,Jul-Dec 2021,Africa,Rwanda,Newcastle disease virus (Inf. with),Domestic,Birds,Inactivated Vaccine,-
2021,Jul-Dec 2021,Africa,Rwanda,Avian infectious bronchitis,Domestic,Birds,-,-
2021,Jul-Dec 2021,Africa,Rwanda,Fowl typhoid,Domestic,Birds,-,-
2021,Jul-Dec 2021,Africa,Rwanda,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2021,Jul-Dec 2021,Africa,Rwanda,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2021,Jul-Dec 2021,Americas,Saint Vincent and the Grenadines,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2021,Jul-Dec 2021,Europe,Serbia,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2021,Jul-Dec 2021,Asia,Sri Lanka,Newcastle disease virus (Inf. with),Domestic,Birds,-,0
2021,Jul-Dec 2021,Asia,Sri Lanka,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2021,Jul-Dec 2021,Africa,Sudan,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2021,Jul-Dec 2021,Africa,Sudan,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2021,Jul-Dec 2021,Africa,Tanzania,Infectious bursal disease (Gumboro disease),Domestic,Birds,Inactivated Vaccine,15768338
2021,Jul-Dec 2021,Africa,Tanzania,Newcastle disease virus (Inf. with),Domestic,Birds,Inactivated Vaccine,25768320
2021,Jul-Dec 2021,Africa,Tanzania,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2021,Jul-Dec 2021,Africa,Tanzania,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2021,Jul-Dec 2021,Asia,Timor-Leste,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2021,Jul-Dec 2021,Asia,Turkmenistan,Avian infectious bronchitis,Domestic,Birds,-,-
2021,Jul-Dec 2021,Asia,Turkmenistan,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2021,Jul-Dec 2021,Asia,Turkmenistan,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2021,Jul-Dec 2021,Europe,Ukraine,Newcastle disease virus (Inf. with),Domestic,Birds,-,246623627
2021,Jul-Dec 2021,Europe,Ukraine,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2021,Jul-Dec 2021,Europe,United Kingdom,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2021,Jul-Dec 2021,Europe,United Kingdom,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2021,Jul-Dec 2021,Americas,United States of America,Duck virus hepatitis,Domestic,Birds,-,-
2021,Jul-Dec 2021,Asia,Uzbekistan,Avian infectious laryngotracheitis,Domestic,Birds,-,-
2021,Jul-Dec 2021,Asia,Uzbekistan,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2021,Jul-Dec 2021,Asia,Yemen,Avian infectious bronchitis,Domestic,Birds,-,-
2021,Jul-Dec 2021,Asia,Yemen,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2021,Jul-Dec 2021,Africa,Zimbabwe,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2022,Jan-Jun 2022,Africa,Algeria,Avian infectious bronchitis,Domestic,Birds,-,-
2022,Jan-Jun 2022,Africa,Algeria,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2022,Jan-Jun 2022,Africa,Algeria,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2022,Jan-Jun 2022,Oceania,Australia,Avian infectious bronchitis,Domestic,Birds,-,-
2022,Jan-Jun 2022,Oceania,Australia,Avian infectious laryngotracheitis,Domestic,Birds,-,-
2022,Jan-Jun 2022,Oceania,Australia,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2022,Jan-Jun 2022,Oceania,Australia,Mycoplasma gallisepticum (Avian mycoplasmosis) (Inf. with),Domestic,Birds,-,-
2022,Jan-Jun 2022,Oceania,Australia,Mycoplasma synoviae (Avian mycoplasmosis) (Inf. with) (2006-),Domestic,Birds,-,-
2022,Jan-Jun 2022,Oceania,Australia,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2022,Jan-Jun 2022,Asia,Azerbaijan,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2022,Jan-Jun 2022,Europe,Belarus,Pullorum disease,Domestic,Birds,-,2462753
2022,Jan-Jun 2022,Europe,Belarus,Avian infectious laryngotracheitis,Domestic,Birds,-,6827403
2022,Jan-Jun 2022,Europe,Belarus,Pullorum disease,Domestic,Birds,-,33083590
2022,Jan-Jun 2022,Europe,Belarus,Avian infectious bronchitis,Domestic,Birds,-,237133551
2022,Jan-Jun 2022,Europe,Belarus,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,241638655
2022,Jan-Jun 2022,Europe,Belarus,Newcastle disease virus (Inf. with),Domestic,Birds,-,291495894
2022,Jan-Jun 2022,Europe,Belarus,Avian infectious bronchitis,Domestic,Birds,-,-
2022,Jan-Jun 2022,Europe,Belarus,Avian infectious laryngotracheitis,Domestic,Birds,-,-
2022,Jan-Jun 2022,Europe,Belarus,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2022,Jan-Jun 2022,Europe,Belarus,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2022,Jan-Jun 2022,Europe,Belarus,Pullorum disease,Domestic,Birds,-,-
2022,Jan-Jun 2022,Africa,Benin,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2022,Jan-Jun 2022,Europe,Bosnia and Herzegovina,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2022,Jan-Jun 2022,Asia,Brunei,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2022,Jan-Jun 2022,Asia,Brunei,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Avian infectious bronchitis,Domestic,Birds,-,-
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Avian infectious laryngotracheitis,Domestic,Birds,-,-
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Duck virus hepatitis,Domestic,Birds,-,-
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Fowl typhoid,Domestic,Birds,-,-
2022,Jan-Jun 2022,Asia,China (People's Rep. of),High pathogenicity avian influenza viruses (poultry) (Inf. with),Domestic,Birds,-,-
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2022,Jan-Jun 2022,Asia,China (People's Rep. of),Pullorum disease,Domestic,Birds,-,-
2022,Jan-Jun 2022,Americas,Colombia,Newcastle disease virus (Inf. with),Domestic,Birds,Live Attenuated Vaccine,3506599648
2022,Jan-Jun 2022,Americas,Colombia,Newcastle disease virus (Inf. with),Domestic,Birds,-,3506599648
2022,Jan-Jun 2022,Americas,Colombia,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2022,Jan-Jun 2022,Africa,Cote D'Ivoire,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2022,Jan-Jun 2022,Africa,Cote D'Ivoire,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2022,Jan-Jun 2022,Europe,Croatia,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2022,Jan-Jun 2022,Europe,Czech Republic,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2022,Jan-Jun 2022,Europe,Denmark,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2022,Jan-Jun 2022,Africa,Egypt,Duck virus hepatitis,Domestic,Birds,-,4000
2022,Jan-Jun 2022,Africa,Egypt,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,260810
2022,Jan-Jun 2022,Africa,Egypt,Newcastle disease virus (Inf. with),Domestic,Birds,-,2100319
2022,Jan-Jun 2022,Africa,Egypt,High pathogenicity avian influenza viruses (poultry) (Inf. with),Domestic,Birds,Inactivated Vaccine,10989652
2022,Jan-Jun 2022,Africa,Egypt,Duck virus hepatitis,Domestic,Birds,-,-
2022,Jan-Jun 2022,Africa,Egypt,High pathogenicity avian influenza viruses (poultry) (Inf. with),Domestic,Birds,-,-
2022,Jan-Jun 2022,Africa,Egypt,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2022,Jan-Jun 2022,Africa,Egypt,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2022,Jan-Jun 2022,Europe,Estonia,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,3000
2022,Jan-Jun 2022,Europe,Estonia,Newcastle disease virus (Inf. with),Domestic,Birds,-,12600
2022,Jan-Jun 2022,Europe,Estonia,Avian infectious bronchitis,Domestic,Birds,-,4483400
2022,Jan-Jun 2022,Europe,Estonia,Avian infectious bronchitis,Domestic,Birds,-,-
2022,Jan-Jun 2022,Europe,Estonia,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2022,Jan-Jun 2022,Europe,Estonia,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2022,Jan-Jun 2022,Africa,Ethiopia,Infectious bursal disease (Gumboro disease),Domestic,Birds,Live Attenuated Vaccine,164939
2022,Jan-Jun 2022,Africa,Ethiopia,Fowl typhoid,Domestic,Birds,Live Attenuated Vaccine,198548
2022,Jan-Jun 2022,Africa,Ethiopia,Newcastle disease virus (Inf. with),Domestic,Birds,Live Attenuated Vaccine,4752935
2022,Jan-Jun 2022,Africa,Ethiopia,Fowl typhoid,Domestic,Birds,-,-
2022,Jan-Jun 2022,Africa,Ethiopia,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2022,Jan-Jun 2022,Africa,Ethiopia,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2022,Jan-Jun 2022,Africa,Gabon,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2022,Jan-Jun 2022,Europe,Germany,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2022,Jan-Jun 2022,Africa,Guinea,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2022,Jan-Jun 2022,Africa,Guinea-Bissau,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2022,Jan-Jun 2022,Asia,Hong Kong,Avian infectious bronchitis,Domestic,Birds,-,1895200
2022,Jan-Jun 2022,Asia,Hong Kong,Avian infectious laryngotracheitis,Domestic,Birds,-,1895200
2022,Jan-Jun 2022,Asia,Hong Kong,High pathogenicity avian influenza viruses (poultry) (Inf. with),Domestic,Birds,-,1895200
2022,Jan-Jun 2022,Asia,Hong Kong,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,1895200
2022,Jan-Jun 2022,Asia,Hong Kong,Low pathogenicity avian influenza viruses transmissible to humans (Inf. with) (2022-),Domestic,Birds,-,1895200
2022,Jan-Jun 2022,Asia,Hong Kong,Newcastle disease virus (Inf. with),Domestic,Birds,-,1895200
2022,Jan-Jun 2022,Asia,Hong Kong,Avian infectious bronchitis,Domestic,Birds,-,-
2022,Jan-Jun 2022,Asia,Hong Kong,Avian infectious laryngotracheitis,Domestic,Birds,-,-
2022,Jan-Jun 2022,Asia,Hong Kong,High pathogenicity avian influenza viruses (poultry) (Inf. with),Domestic,Birds,-,-
2022,Jan-Jun 2022,Asia,Hong Kong,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2022,Jan-Jun 2022,Asia,Hong Kong,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2022,Jan-Jun 2022,Europe,Hungary,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2022,Jan-Jun 2022,Asia,India,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,349900
2022,Jan-Jun 2022,Asia,India,Newcastle disease virus (Inf. with),Domestic,Birds,-,8124046
2022,Jan-Jun 2022,Asia,India,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2022,Jan-Jun 2022,Asia,India,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2022,Jan-Jun 2022,Asia,Indonesia,High pathogenicity avian influenza viruses (poultry) (Inf. with),Domestic,Birds,-,-
2022,Jan-Jun 2022,Asia,Iran,Mycoplasma synoviae (Avian mycoplasmosis) (Inf. with) (2006-),Domestic,Birds,Live Attenuated Vaccine,5731572
2022,Jan-Jun 2022,Asia,Iran,Turkey rhinotracheitis (2006-),Domestic,Birds,Inactivated Vaccine,10728726
2022,Jan-Jun 2022,Asia,Iran,Avian infectious laryngotracheitis,Domestic,Birds,Live Attenuated Vaccine,21778620
2022,Jan-Jun 2022,Asia,Iran,High pathogenicity avian influenza viruses (poultry) (Inf. with),Domestic,Birds,Inactivated Vaccine,78120475
2022,Jan-Jun 2022,Asia,Iran,Low pathogenicity avian influenza viruses transmissible to humans (Inf. with) (2022-),Domestic,Birds,Inactivated Vaccine,486337435
2022,Jan-Jun 2022,Asia,Iran,Infectious bursal disease (Gumboro disease),Domestic,Birds,Inactivated Vaccine,578410194
2022,Jan-Jun 2022,Asia,Iran,Avian infectious bronchitis,Domestic,Birds,Live Attenuated Vaccine,1180975536
2022,Jan-Jun 2022,Asia,Iran,Newcastle disease virus (Inf. with),Domestic,Birds,Live Attenuated Vaccine,3608914167
2022,Jan-Jun 2022,Asia,Iran,Avian infectious bronchitis,Domestic,Birds,-,-
2022,Jan-Jun 2022,Asia,Iran,Avian infectious laryngotracheitis,Domestic,Birds,-,-
2022,Jan-Jun 2022,Asia,Iran,High pathogenicity avian influenza viruses (poultry) (Inf. with),Domestic,Birds,-,-
2022,Jan-Jun 2022,Asia,Iran,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2022,Jan-Jun 2022,Asia,Iran,Low pathogenic avian influenza (poultry) (2006-2021),Domestic,Birds,-,-
2022,Jan-Jun 2022,Asia,Iran,Mycoplasma synoviae (Avian mycoplasmosis) (Inf. with) (2006-),Domestic,Birds,-,-
2022,Jan-Jun 2022,Asia,Iran,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2022,Jan-Jun 2022,Asia,Israel,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2022,Jan-Jun 2022,Asia,Jordan,Infectious bursal disease (Gumboro disease),Domestic,Birds,Live Attenuated Vaccine,5000000
2022,Jan-Jun 2022,Asia,Jordan,Fowl typhoid,Domestic,Birds,Inactivated Vaccine,25000000
2022,Jan-Jun 2022,Asia,Jordan,Avian infectious bronchitis,Domestic,Birds,Live Attenuated Vaccine,30000000
2022,Jan-Jun 2022,Asia,Jordan,Avian infectious laryngotracheitis,Domestic,Birds,Live Attenuated Vaccine,30000000
2022,Jan-Jun 2022,Asia,Jordan,Newcastle disease virus (Inf. with),Domestic,Birds,Live Attenuated Vaccine,75000000
2022,Jan-Jun 2022,Asia,Jordan,Avian infectious bronchitis,Domestic,Birds,-,-
2022,Jan-Jun 2022,Asia,Jordan,Avian infectious laryngotracheitis,Domestic,Birds,-,-
2022,Jan-Jun 2022,Asia,Jordan,Fowl typhoid,Domestic,Birds,-,-
2022,Jan-Jun 2022,Asia,Jordan,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2022,Jan-Jun 2022,Asia,Jordan,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2022,Jan-Jun 2022,Asia,Kazakhstan,High pathogenicity avian influenza viruses (poultry) (Inf. with),Domestic,Birds,Inactivated Vaccine,6369412
2022,Jan-Jun 2022,Asia,Kazakhstan,High pathogenicity avian influenza viruses (poultry) (Inf. with),Domestic,Birds,-,-
2022,Jan-Jun 2022,Asia,Kazakhstan,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),Domestic,Birds,-,-
2022,Jan-Jun 2022,Africa,Kenya,Newcastle disease virus (Inf. with),Domestic,Birds,-,4802000
2022,Jan-Jun 2022,Africa,Kenya,Fowl typhoid,Domestic,Birds,-,4829200
2022,Jan-Jun 2022,Africa,Kenya,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,5873829
2022,Jan-Jun 2022,Africa,Kenya,Fowl typhoid,Domestic,Birds,-,-
2022,Jan-Jun 2022,Africa,Kenya,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2022,Jan-Jun 2022,Africa,Kenya,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2022,Jan-Jun 2022,Asia,Korea (Rep. of),Duck virus hepatitis,Domestic,Birds,-,-
2022,Jan-Jun 2022,Asia,Korea (Rep. of),Mycoplasma gallisepticum (Avian mycoplasmosis) (Inf. with),Domestic,Birds,-,-
2022,Jan-Jun 2022,Asia,Korea (Rep. of),Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2022,Jan-Jun 2022,Asia,Kuwait,Avian infectious laryngotracheitis,Domestic,Birds,Live Attenuated Vaccine,1103794
2022,Jan-Jun 2022,Asia,Kuwait,Newcastle disease virus (Inf. with),Domestic,Birds,Live Attenuated Vaccine,21485914
2022,Jan-Jun 2022,Asia,Kuwait,Avian infectious bronchitis,Domestic,Birds,Live Attenuated Vaccine,26053924
2022,Jan-Jun 2022,Asia,Kuwait,Infectious bursal disease (Gumboro disease),Domestic,Birds,Live Attenuated Vaccine,26053924
2022,Jan-Jun 2022,Asia,Kuwait,Avian infectious bronchitis,Domestic,Birds,-,-
2022,Jan-Jun 2022,Asia,Kuwait,Avian infectious laryngotracheitis,Domestic,Birds,-,-
2022,Jan-Jun 2022,Asia,Kuwait,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2022,Jan-Jun 2022,Asia,Kuwait,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2022,Jan-Jun 2022,Asia,Kyrgyzstan,Newcastle disease virus (Inf. with),Domestic,Birds,Inactivated Vaccine,1405353
2022,Jan-Jun 2022,Asia,Kyrgyzstan,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2022,Jan-Jun 2022,Asia,Laos,Avian infectious bronchitis,Domestic,Birds,-,-
2022,Jan-Jun 2022,Asia,Laos,Duck virus hepatitis,Domestic,Birds,-,-
2022,Jan-Jun 2022,Asia,Laos,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2022,Jan-Jun 2022,Europe,Latvia,Turkey rhinotracheitis (2006-),Domestic,Birds,-,1091167
2022,Jan-Jun 2022,Europe,Latvia,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,13592759
2022,Jan-Jun 2022,Europe,Latvia,Newcastle disease virus (Inf. with),Domestic,Birds,-,13972046
2022,Jan-Jun 2022,Europe,Latvia,Avian infectious bronchitis,Domestic,Birds,-,-
2022,Jan-Jun 2022,Europe,Latvia,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2022,Jan-Jun 2022,Europe,Latvia,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2022,Jan-Jun 2022,Europe,Latvia,Turkey rhinotracheitis (2006-),Domestic,Birds,-,-
2022,Jan-Jun 2022,Asia,Lebanon,Avian infectious bronchitis,Domestic,Birds,-,-
2022,Jan-Jun 2022,Asia,Lebanon,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
