Event ID,Disease,Serotype,latitude,longitude,Locality,Country,Region,observation date,report date,Species,Diagnosis Source,Humans Affected,Human Deaths,Diagnosis Status
258108,African swine fever,,48.39684,21.60851,Sátoraljaújhely,Hungary,Europe,2019-07-26T00:00:00Z,2019-08-06T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
253722,African swine fever,,48.273611,21.555278,Sárospatak,Hungary,Europe,2019-05-09T00:00:00Z,2019-05-27T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
247255,African swine fever,,48.19608,21.66722,Gyorgytarlo,Hungary,Europe,2019-02-05T00:00:00Z,2019-02-14T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
277866,African swine fever,,48.128845,20.695117,Miskolc,Hungary,Europe,2020-08-22T00:00:00Z,2020-09-01T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
267225,African swine fever,,47.836667,21.039444,Borsod-Abaúj-Zemplén county,Hungary,Europe,2020-01-21T00:00:00Z,2020-02-05T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
259414,African swine fever,,48.37935,21.61533,Borsod-Abaúj-Zemplén county,Hungary,Europe,2019-09-19T00:00:00Z,2019-10-01T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
247254,African swine fever,,48.069146,21.43135,Tiszaladany,Hungary,Europe,2019-02-05T00:00:00Z,2019-02-14T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
247229,African swine fever,,48.083086,21.3925,Tokaj,Hungary,Europe,2019-01-02T00:00:00Z,2019-02-14T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
283947,African swine fever,,48.4585,21.2921,Gönc,Hungary,Europe,2020-11-26T00:00:00Z,2020-12-08T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
280559,African swine fever,,48.23579,20.6635,Berente,Hungary,Europe,2020-09-30T00:00:00Z,2020-10-15T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
263905,African swine fever,,48.308342,22.021019,Szabolcsveresmart,Hungary,Europe,2020-01-10T00:00:00Z,2020-01-22T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
283242,African swine fever,,48.03347,20.51909,Bükkzsérc,Hungary,Europe,2020-11-17T00:00:00Z,2020-11-24T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
275226,African swine fever,,48.2,21.33,Borsod-Abaúj-Zemplén county,Hungary,Europe,2020-06-14T00:00:00Z,2020-06-30T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
255572,African swine fever,,47.945278,21.103056,Kesznyéten,Hungary,Europe,2019-07-05T00:00:00Z,2019-07-15T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
255571,African swine fever,,48.140693,21.426124,Tímár,Hungary,Europe,2019-07-05T00:00:00Z,2019-07-15T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
253723,African swine fever,,48.339722,21.638333,Sátoraljaújhely,Hungary,Europe,2019-05-13T00:00:00Z,2019-05-27T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
267093,African swine fever,,47.570854,18.997951,Budapest,Hungary,Europe,2020-02-15T00:00:00Z,2020-02-27T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
269703,African swine fever,,47.530383,18.964594,Lipotmezo,Hungary,Europe,2020-03-31T00:00:00Z,2020-04-08T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
267861,African swine fever,,47.509573,18.969973,Budapest,Hungary,Europe,2020-02-20T00:00:00Z,2020-03-04T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
263891,African swine fever,,47.482054,18.979066,Budapest and Pest county,Hungary,Europe,2020-01-06T00:00:00Z,2020-01-22T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
269706,African swine fever,,47.524841,18.971015,Budapest,Hungary,Europe,2020-04-02T00:00:00Z,2020-04-08T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
267552,African swine fever,,47.506313,18.974012,Budapest,Hungary,Europe,2020-02-10T00:00:00Z,2020-02-19T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
269518,African swine fever,,47.530383,18.965494,Budapest,Hungary,Europe,2020-03-21T00:00:00Z,2020-04-02T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
265854,African swine fever,,47.497747,18.965159,Budapest,Hungary,Europe,2019-12-31T00:00:00Z,2020-01-17T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
267329,African swine fever,,47.524228,18.970924,Budapest,Hungary,Europe,2020-03-12T00:00:00Z,2020-03-26T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
267326,African swine fever,,47.574537,18.985612,Budapest,Hungary,Europe,2020-03-11T00:00:00Z,2020-03-26T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
264330,African swine fever,,47.491521,18.964913,Budapest,Hungary,Europe,2019-12-11T00:00:00Z,2019-12-24T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
269522,African swine fever,,47.53106,18.972042,Budapest,Hungary,Europe,2020-03-26T00:00:00Z,2020-04-02T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
267553,African swine fever,,47.489106,18.989481,Budapest,Hungary,Europe,2020-02-11T00:00:00Z,2020-02-19T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
271468,African swine fever,,47.584722,18.948611,Pest and Komárom-Esztergom county,Hungary,Europe,2020-04-20T00:00:00Z,2020-05-05T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
269699,African swine fever,,47.508948,18.968656,Budapest,Hungary,Europe,2020-03-27T00:00:00Z,2020-04-08T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
265860,African swine fever,,47.482054,18.979066,Budapest,Hungary,Europe,2020-01-07T00:00:00Z,2020-01-17T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
267336,African swine fever,,47.488452,18.972331,Budapest,Hungary,Europe,2020-03-18T00:00:00Z,2020-03-26T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
269526,African swine fever,,47.508054,18.973049,Budapest,Hungary,Europe,2020-03-26T00:00:00Z,2020-04-02T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
267551,African swine fever,,47.486321,18.960962,Budapest,Hungary,Europe,2020-02-10T00:00:00Z,2020-02-19T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
264333,African swine fever,,47.460708,18.999984,Budaörs,Hungary,Europe,2019-12-18T00:00:00Z,2019-12-24T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
269702,African swine fever,,47.570054,18.990043,Budapest,Hungary,Europe,2020-03-31T00:00:00Z,2020-04-08T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
272461,African swine fever,,47.576746,18.985245,Budapest,Hungary,Europe,2020-05-08T00:00:00Z,2020-05-19T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
269705,African swine fever,,47.48595,18.985397,Budapest,Hungary,Europe,2020-04-02T00:00:00Z,2020-04-08T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
265852,African swine fever,,47.491521,18.964913,Budapest,Hungary,Europe,2019-12-31T00:00:00Z,2020-01-17T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
276546,African swine fever,,47.564369,18.705347,Zsámbék,Hungary,Europe,2020-07-17T00:00:00Z,2020-07-28T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
274270,African swine fever,,47.64,21.86,Nyírmártonfalva,Hungary,Europe,2020-06-10T00:00:00Z,2020-06-16T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
267105,African swine fever,,47.61795,21.98616,Nyíracsád,Hungary,Europe,2020-02-13T00:00:00Z,2020-02-27T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
269720,African swine fever,,47.630281,22.05021,Fulop,Hungary,Europe,2020-04-01T00:00:00Z,2020-04-08T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
261726,African swine fever,,47.904444,21.120556,Polgar,Hungary,Europe,2019-10-14T00:00:00Z,2019-10-29T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
278973,African swine fever,,47.573435,22.054458,Nyírábrány,Hungary,Europe,2020-09-09T00:00:00Z,2020-09-22T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
267190,African swine fever,,47.311554,21.020592,Karcag,Hungary,Europe,2019-12-23T00:00:00Z,2020-02-05T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
254318,African swine fever,,47.488423,21.988228,Bagamér,Hungary,Europe,2019-05-30T00:00:00Z,2019-06-12T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
269531,African swine fever,,47.631463,20.973689,Egyek,Hungary,Europe,2020-03-20T00:00:00Z,2020-04-02T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
267885,African swine fever,,47.58,22.000556,Nyirabrany,Hungary,Europe,2020-03-02T00:00:00Z,2020-03-11T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
263899,African swine fever,,47.676938,21.195613,Balmazujvaros,Hungary,Europe,2020-01-12T00:00:00Z,2020-01-22T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
