Event ID,Disease,Serotype,latitude,longitude,Locality,Country,Region,observation date,report date,Species,Diagnosis Source,Humans Affected,Human Deaths,Diagnosis Status
184973,Influenza - Avian,;H7N9 LPAI;,25.54,118.13,"Gaoqi live bird market, Xiaomen",China,Asia,2014-04-25T00:00:00Z,2014-05-07T00:00:00Z,"Domestic,unspecified bird,",WOAH (former OIE),,,Confirmed
225272,Influenza - Avian,;H7N9 LPAI;,24.87,118.66,Quanzhou,China,Asia,2017-03-10T00:00:00Z,2017-03-17T00:00:00Z,,National authorities,1,,Confirmed
227172,Influenza - Avian,;H7N9 LPAI;,24.907,118.584,Quanzhou City,China,Asia,,2017-05-02T00:00:00Z,"Domestic,Chicken,",National authorities,,,Confirmed
378790,Influenza - Avian,;H5N6 HPAI;,25.235563,118.145539,Quanzhou,China,Asia,2024-04-13T00:00:00Z,2024-05-15T00:00:00Z,,WHO,1,1,Confirmed
234459,Influenza - Avian,;H7N9 LPAI;,24.966667,118.383333,Nanan City,China,Asia,,2018-02-28T00:00:00Z,"Domestic,Duck,",National authorities,,,Confirmed
182573,Influenza - Avian,;H7N9 LPAI;,24.78,118.54,"Meiling Agriculture products market, Jinjiang, Quanzhou",China,Asia,2014-01-16T00:00:00Z,2014-01-26T00:00:00Z,"Domestic,unspecified bird,",WOAH (former OIE),,,Confirmed
182768,Influenza - Avian,;H7N9 LPAI;,25.321063,118.294601,"Yongchun County, Quanzhou City",China,Asia,2014-01-30T00:00:00Z,2014-02-04T00:00:00Z,,National authorities,1,,Confirmed
207247,Influenza - Avian,;H7N9 LPAI;,24.82,118.57,Jinjiang Meiling (LBM),China,Asia,,2014-01-19T00:00:00Z,"Domestic,Unspecified bird,",National authorities,,,Confirmed
182427,Influenza - Avian,;H7N9 LPAI;,24.67931,118.689588,"Yongningzhen, Shishi City of Quanzhou City",China,Asia,2014-01-11T00:00:00Z,2014-01-18T00:00:00Z,,National authorities,1,,Confirmed
394808,Influenza - Avian,;H7N8 LPAI;,24.481109,118.427993,"Jinsha Township, Kinmen County",China,Asia,2024-12-08T00:00:00Z,2024-12-08T00:00:00Z,"Environmental sample,Unspecified bird,",National authorities,,,Confirmed
223678,Influenza - Avian,;H7N9 LPAI;,25.235563,118.145539,Quanzhou,China,Asia,2017-01-23T00:00:00Z,2017-02-10T00:00:00Z,,National authorities,1,,Confirmed
240959,Influenza - Avian,;H5N6 HPAI;,24.916667,118.583333,Quanzhou,China,Asia,2018-05-01T00:00:00Z,2018-06-06T00:00:00Z,"Domestic,Duck,Environmental sample,Unspecified bird,",National authorities,,,Confirmed
394809,Influenza - Avian,;H7N8 LPAI;,24.481109,118.427993,"Jinsha Township, Kinmen County",China,Asia,2024-12-09T00:00:00Z,2024-12-09T00:00:00Z,"Environmental sample,Unspecified bird,",National authorities,,,Confirmed
227171,Influenza - Avian,;H7N9 LPAI;,24.891,118.61,Quanzhou City,China,Asia,,2017-05-02T00:00:00Z,"Domestic,Chicken,",National authorities,,,Confirmed
227138,Influenza - Avian,;H7N9 LPAI;,25.24,118.146,Quanzhou,China,Asia,2017-04-18T00:00:00Z,2017-04-28T00:00:00Z,,National authorities,1,,Confirmed
222456,Influenza - Avian,;H7N9 LPAI;,24.82,118.57,Jinjiang,China,Asia,2016-12-21T00:00:00Z,2017-01-09T00:00:00Z,,National authorities,,,Confirmed
182422,Influenza - Avian,;H7N9 LPAI;,24.813537,118.585685,"Jinjiang City, Quanzhou City",China,Asia,2014-01-09T00:00:00Z,2014-01-17T00:00:00Z,,National authorities,1,,Confirmed
227168,Influenza - Avian,;H7N9 LPAI;,24.735,118.65,Quanzhou City,China,Asia,,2017-05-02T00:00:00Z,"Domestic,Chicken,",National authorities,,,Confirmed
227170,Influenza - Avian,;H7N9 LPAI;,24.907,118.608,Quanzhou City,China,Asia,,2017-05-02T00:00:00Z,"Domestic,Chicken,",National authorities,,,Confirmed
182225,Influenza - Avian,;H7N9 LPAI;,24.983333,118.8,"Hui'an County, Quanzhou City",China,Asia,2014-01-03T00:00:00Z,2014-01-10T00:00:00Z,,WHO,1,,Confirmed
202742,Influenza - Avian,;H7N9 LPAI;,25.235563,118.145539,Quanzhou,China,Asia,,2015-05-10T00:00:00Z,,National authorities,1,,Confirmed
235150,Influenza - Avian,;H7N9 LPAI;,24.395558,117.412084,"Zhangpu County, Zhangzhou City",China,Asia,,2018-03-22T00:00:00Z,"Domestic,Duck,",National authorities,,,Confirmed
228665,Influenza - Avian,;H7N9 LPAI;,24.5114,117.6542,Zhangzhou City,China,Asia,,2017-06-19T00:00:00Z,"Domestic,Chicken,",National authorities,,,Confirmed
