Event ID,Disease,Serotype,latitude,longitude,Locality,Country,Region,observation date,report date,Species,Diagnosis Source,Humans Affected,Human Deaths,Diagnosis Status
176750,African horse sickness,,-33.914774,18.582703,City of Cape Town,South Africa,Africa,2013-05-20T00:00:00Z,2013-07-10T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
161889,African horse sickness,;1;,-33.55119,18.49231,Mamre,South Africa,Africa,2011-03-18T00:00:00Z,2011-04-11T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
163161,African horse sickness,;1;,-33.50596,18.44884,AHS_WCP2011_49,South Africa,Africa,2011-04-13T00:00:00Z,2011-06-10T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
161458,African horse sickness,;1;,-33.5095,18.4683,Mamre,South Africa,Africa,2011-03-06T00:00:00Z,2011-03-18T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
161888,African horse sickness,;1;,-33.50619,18.44879,Mamre,South Africa,Africa,2011-03-11T00:00:00Z,2011-04-11T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
160385,African horse sickness,;1;,-33.50739,18.4525,Mamre,South Africa,Africa,2011-03-02T00:00:00Z,2011-03-09T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
162846,African horse sickness,,-33.52461,18.47303,Mamre ,South Africa,Africa,2011-03-20T00:00:00Z,2011-05-20T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
162842,African horse sickness,,-33.51062,18.47576,Mamre 37,South Africa,Africa,2011-03-15T00:00:00Z,2011-05-20T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
161457,African horse sickness,;1;,-33.51386,18.48383,Mamre,South Africa,Africa,2011-03-05T00:00:00Z,2011-03-18T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
161891,African horse sickness,;1;,-33.48894,18.48699,Mamre,South Africa,Africa,2011-03-17T00:00:00Z,2011-04-11T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
163153,African horse sickness,;1;,-33.50406,18.44343,AHS_WCP2011_48,South Africa,Africa,2011-04-16T00:00:00Z,2011-06-10T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
160384,African horse sickness,;1;,-33.51353,18.48406,Mamre,South Africa,Africa,2011-02-02T00:00:00Z,2011-03-09T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
163162,African horse sickness,;1;,-33.53989,18.52347,Pella 43,South Africa,Africa,2011-04-18T00:00:00Z,2011-06-10T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
161899,African horse sickness,;1;,-33.51978,18.47997,Mamre,South Africa,Africa,2011-03-07T00:00:00Z,2011-04-11T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
161893,African horse sickness,;1;,-33.48894,18.48699,Mamre,South Africa,Africa,2011-03-17T00:00:00Z,2011-04-11T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
161886,African horse sickness,;1;,-33.51114,18.469,Mamre,South Africa,Africa,2011-03-14T00:00:00Z,2011-04-11T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
161892,African horse sickness,;1;,-33.55119,18.49231,Mamre,South Africa,Africa,2011-03-18T00:00:00Z,2011-04-11T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
183578,African horse sickness,,-33.111,19.02406,"WCP_AHS_2014_002, Bergrivier",South Africa,Africa,2014-02-22T00:00:00Z,2014-03-28T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
161896,African horse sickness,;1;,-33.45893,18.48732,Mamre,South Africa,Africa,2011-03-24T00:00:00Z,2011-04-11T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
294192,African horse sickness,,-32,19,AHS_WCP_2021_001,South Africa,Africa,2021-04-09T00:00:00Z,2021-04-28T00:00:00Z,"Domestic,Equidae,",WOAH (former OIE),,,Confirmed
295971,African horse sickness,,-31.9,19,AHS_WCP_2021_002,South Africa,Africa,2021-04-30T00:00:00Z,2021-05-21T00:00:00Z,"Domestic,Equidae,",WOAH (former OIE),,,Confirmed
162847,African horse sickness,,-33.396,18.395,Malmesbury,South Africa,Africa,2011-03-02T00:00:00Z,2011-05-20T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
295973,African horse sickness,,-32.1,18.9,AHS_WCP_2021_003,South Africa,Africa,2021-05-04T00:00:00Z,2021-05-21T00:00:00Z,"Domestic,Equidae,",WOAH (former OIE),,,Confirmed
185038,African horse sickness,,-33.00692,18.99967,"WCP_AHS_2014_015, Bergrivier",South Africa,Africa,2014-04-08T00:00:00Z,2014-05-08T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
183375,African horse sickness,,-33.1115,19.02406,"WCP_AHS_2014_001, Bergriver,",South Africa,Africa,2014-03-05T00:00:00Z,2014-03-12T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
185479,African horse sickness,,-33.015,18.997,"WCP_AHS_2014_025, Bergrivier",South Africa,Africa,2014-04-30T00:00:00Z,2014-05-28T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
212540,African horse sickness,,-33.5,18.9,AHS_WCP_2016_004,South Africa,Africa,2016-04-28T00:00:00Z,2016-05-13T00:00:00Z,"Domestic,Horse,",WOAH (former OIE),,,Confirmed
163164,African horse sickness,;1;,-33.52039,18.59587,AHS_WCP2011_51,South Africa,Africa,2011-04-13T00:00:00Z,2011-06-10T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
295972,African horse sickness,,-32.1,19.1,AHS_WCP_2021_004,South Africa,Africa,2021-05-06T00:00:00Z,2021-05-21T00:00:00Z,"Domestic,Equidae,",WOAH (former OIE),,,Confirmed
184380,African horse sickness,,-33.1854,18.9498,"WCP_AHS_2014_012, Bergrivier",South Africa,Africa,2014-03-23T00:00:00Z,2014-04-14T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
